sgRNA,logFC,logCPM,PValue
CYP7A1-7,0.6672717230454187,11.311819948971154,2.041398903759042e-66
CYP7A1-9,0.739866483410141,9.891531892002659,8.406277002540548e-41
DEFB129-2,0.5005576224174915,10.90980177599911,1.0100414573735358e-21
DEFB129-3,0.6161680450988671,11.354552114190259,2.2261377151042934e-51
DEFB129-4,0.7401265713586417,11.098194696441528,1.8107333045800367e-53
DEFB129-5,0.5317021954366453,10.410140829195338,1.1228284185442361e-26
DEFB129-8,0.7493184561992159,11.02722231396064,2.1097911771525466e-74
DMRTB1-2,0.6561173975527023,10.548767427370107,4.618607278227539e-36
DMRTC2-4,0.5987592447546085,10.54949602047515,1.889277396720342e-33
FAM71B-1,0.6354939361236043,10.520297460103151,5.7201796431481047e-42
FAM71B-10,0.7678380490377824,10.635076055157645,1.1550488814690323e-59
FAM71B-2,0.5364745194738798,11.341074018587706,2.0211205195848546e-40
FAM71B-3,0.6513157351579097,11.164294750193434,2.3233196172407574e-47
FAM71B-5,0.6396851465119976,10.300436935852753,2.544859785918647e-34
FAM71B-6,0.5574994050316453,11.567683149604491,8.257561782732487e-47
FAM71B-8,0.7008495378853742,10.89510643705023,2.269105765297353e-59
FCRL4-4,0.663005695370032,9.906366115677459,2.3597813868447197e-25
HTR3D-10,0.5099978562889942,10.529971549554048,1.3423084045503087e-26
HTR3D-6,0.5659483185570859,9.954102416757461,2.775867776665378e-24
IL22-1,0.645878706192911,10.047956489259002,1.1595860504710137e-32
IL22-4,0.8042752211246815,11.957076262402175,6.125041323458181e-90
IL22-5,0.4585490235028917,11.135249790210995,1.6651500655382446e-32
KRT25-8,0.6424053043650694,9.828547711511503,1.1624703607828061e-23
KRT74-3,0.7249778846298589,10.010360010519918,1.0334064533174132e-35
KRT77-10,0.4357069723870337,11.065322489968498,3.0402623991033144e-27
KRT77-6,0.5088975711858046,10.485568002364596,4.3906439697481e-21
KRT77-7,0.5916223110195469,10.485273369560923,1.734091789718916e-29
KRT9-3,0.6735531998667112,10.650950029488214,9.622175865418291e-41
KRT9-7,0.5072523809589248,10.438567980606646,8.737981573930097e-22
LHX5-10,0.6351856553846639,10.795822624395818,3.542257744834109e-46
LHX5-2,0.7508214276246155,10.358811469235645,2.7224090522601913e-46
LUZP4-2,0.5372046649995618,10.639129240301564,4.790676390133907e-39
LUZP4-3,0.5543947769171041,10.088643781818131,8.802558467519105e-23
LUZP4-4,0.48561911170882077,10.561736444040879,1.448040789358123e-27
LUZP4-6,0.48959514891467937,10.598554102046052,5.00143196267666e-28
LUZP4-8,0.5953796788325397,11.194775457677636,4.363981900813275e-50
LYZL6-10,0.5513174636139407,11.240373814667207,6.146976820337673e-35
MAGEB3-10,0.5886923488784876,10.409174536529612,1.7037937850004563e-30
MAGEB3-2,0.6647366952228771,10.927503972037163,8.707245640151447e-47
MAGEB3-4,0.8161062033225478,10.952524442585247,1.372130919977723e-81
MAGEB3-5,0.6834138301224628,10.101727229586915,1.0180104174907838e-31
MAGEB3-8,0.614639076914549,10.368869795341222,1.8390831284442224e-35
MRGPRD-4,0.5185985469519055,10.75676488703599,3.851800244229962e-37
NLRP5-1,0.690186674201968,11.021783183564951,2.0225165081842236e-67
NLRP5-10,0.5779542705431426,10.352390038225844,1.7383912429032181e-25
NLRP5-4,0.6857039756730222,10.95338970488919,3.7362253451826364e-60
NLRP5-5,0.792454809872219,11.029753870005324,9.620679718306673e-89
NLRP5-6,0.74081632706163425,10.727046442593847,1.780853436499448e-62
NLRP5-7,0.5192239172662271,11.054385064130159,9.04709813515516e-33
NLRP5-8,0.640821116078415,9.970523942812864,9.004996058883508e-32
NPHS2-7,0.5378558718384037,11.065353141943548,1.3802634804519434e-34
NPHS2-8,0.6920357718109179,11.493621337806687,2.199016260630268e-61
NPSR1-1,0.6677097802936871,10.11489497311698,5.325632493273188e-38
NPSR1-2,0.47128276331232977,11.008634239764024,8.491960828604025e-29
NPSR1-3,0.6099502558831656,10.46717422255074,1.0130559168062324e-25
NPSR1-4,0.545618505794936,10.315813136094173,2.8416007038325865e-18
NPSR1-6,0.45080277933697027,10.538840431939576,6.777465932128656e-16
NPSR1-8,0.47047910168117957,10.33856623138351,4.673537907668579e-19
NPSR1-9,0.6302702416594522,10.122542149318438,1.47325554362218e-24
NUP133-4,0.6305575333270379,10.079174027801216,9.200498495217989e-30
NUP133-9,0.7936974982589856,10.120484006662238,3.6341172825033004e-55
OC90-10,0.7766503592108873,9.649458195053473,7.746872935161161e-29
OLIG2-1,0.7208644722772521,9.723419889251346,2.2195749168121907e-30
OLIG2-10,0.7059536355918334,9.20812757716591,7.052715519408614e-19
OLIG2-3,0.5834536916895081,9.962919952616897,1.0463206840698179e-23
OLIG2-4,0.6191985074053409,10.23295137403842,5.958053960836924e-35
OLIG2-7,0.46197639925430845,10.62848111158623,2.129532322910049e-15
OLIG2-8,0.4493642447180369,10.641404954469795,4.051174104067866e-19
OR12D2-3,0.48457863372673293,10.676796539033532,1.9227435097375786e-21
OR12D2-4,0.5092512709273361,10.502086004818446,9.235571928784844e-29
OR12D2-5,0.44466472400126,10.943881509590996,1.493140689109912e-27
OR12D2-8,0.5515779966510559,9.999942519398163,7.201427992181937e-20
OR12D2-9,0.5951887673759005,10.244395646903078,7.522207322045238e-19
OR52E8-1,0.5630576030569903,10.39348993690756,6.581201726847261e-29
OR52E8-10,0.6766573802004231,10.423639714207072,2.5151665927422964e-48
OR52E8-2,0.6309228599520003,10.462465974160853,1.606600570496992e-31
OR52E8-3,0.6885032966039475,9.233171916540083,5.519694143035521e-13
OR52E8-4,0.6182993018424867,11.26539874688148,4.7136060515529135e-39
OR52E8-5,0.585213124014724,11.029398623880354,1.1328433840765504e-26
OR52E8-6,0.6512117842019726,10.5673790122032,2.7607590823789654e-50
OR52E8-7,0.642245524263694,11.012733182417769,1.9501106155781696e-53
OR52E8-8,0.5825112045089706,11.405198758054194,1.6899623318852305e-53
OR52E8-9,0.6637931907924185,10.793423560916965,1.4067910429503921e-42
OR9Q2-10,0.5527260078221643,10.10997558353665,3.5867876931122784e-24
OR9Q2-5,0.4592744162930442,11.104773665394587,8.408547208305505e-27
OTUD6A-4,0.5411326549208397,10.02451542184193,2.5393132599149657e-25
OTUD6A-7,0.8111839648755533,10.996360173910722,8.213137835645237e-85
PIWIL3-7,0.5946733888334623,10.654475345568969,1.1211175493581401e-29
PLA2G2E-2,0.48953128343507724,11.117752131498811,9.017791683482906e-22
PLA2G2E-3,0.5095738759712423,9.767301194413596,7.14867376770341e-17
PLA2G2E-4,0.546798899014096,10.517496980999876,5.2908235786318645e-28
PLA2G2E-7,0.5685088879839211,10.361970489299056,2.6013557439855554e-13
PLA2G2E-8,0.5297088658689328,10.44628215824868,1.0480157976813293e-21
POLR2A-6,0.714285974469271,10.241499645882229,1.929184749497462e-33
POU4F2-2,0.5799781072143873,10.149883219339676,2.8066213557694694e-20
POU4F2-3,0.5902978154981567,10.36984675217925,2.394123135594737e-30
POU4F2-4,0.7201788947024251,9.859179838484751,1.4795357532243542e-28
POU4F2-5,0.6347495359526679,10.289085690806493,3.873318308263704e-33
POU4F2-6,0.5175864415596553,9.77980359290444,1.8028836899651264e-15
POU4F2-7,0.6819450130326746,9.660654054414055,5.513882021792061e-22
POU4F2-8,0.7319599845979131,10.27742500191661,1.248701104672346e-47
PSMB2-7,0.5941804743505565,9.926419897720525,5.8154928090972825e-18
PSMB3-4,0.5636710218524084,10.823650232014218,3.603109305866472e-24
PSMC2-6,0.5604764624263353,9.371273971082656,7.233636031484862e-13
PSMD1-15,0.6147064190176805,11.130658279919974,1.9600085795301993e-29
RNASE9-2,0.6140401387788902,9.752737618001646,2.5132160073445526e-22
RNASE9-6,0.6812483212687465,9.975284386960134,2.500470050544529e-26
RPL27-4,0.6769875201995963,10.744734111126398,3.2968578315898518e-52
RPL27-6,0.6775505250013704,10.332530156351758,7.499181363820887e-29
RPL30-6,0.6190816781829068,10.224171852733436,1.837702596306233e-28
RPL36-8,0.6852266278335002,9.260339073886982,6.879002460683551e-18
RPS24-1,0.5178925194902622,9.816132850475277,9.100713454776703e-17
RPS24-9,0.47595929885142574,10.20400655491807,9.344270214483323e-21
RPS7-5,0.5312600682050173,11.490974564045704,3.6674450924592844e-38
RPS9-1,0.7006697162009452,10.230151012594023,2.8250197341181233e-35
RPS9-5,0.5341035507282373,10.416765253460417,1.4250905668284447e-23
RPS9-9,0.5828860964391778,10.22476224392763,9.484414828758754e-21
RPTN-1,0.6345411162889093,10.439353990623841,1.1357174798564326e-35
RPTN-6,0.5812894674365517,9.94856467357955,3.90728082350896e-22
RPTN-8,0.5225920380041631,10.7214136164051,5.869755597040509e-34
RXFP2-1,0.5089006282615736,10.554925879956741,2.6618056189879515e-31
RXFP2-3,0.4964354012305301,10.88873163894758,4.506013359333699e-25
RXFP2-4,0.5497499515328089,10.444215363559362,6.523716561105253e-30
RXFP2-5,0.44229746666651715,11.126131417222954,9.259897876522317e-31
RXFP2-8,0.7346251425094195,10.538708419046204,5.529209640536258e-31
RXFP2-9,0.6544154009882878,9.80737632367954,1.9704650371909965e-21
SAGE1-1,0.5341767134440653,10.059634735549158,1.0923636505473957e-18
SAGE1-10,0.5378681991106521,10.491257110757203,1.52843799040777e-25
SAGE1-2,0.6917266315176132,10.727047365219798,7.341658535871644e-54
SAGE1-4,0.5475715092911718,11.061090792420323,6.649602224715974e-45
SAGE1-5,0.6183926501923337,10.598752996517366,9.200727484264466e-45
SAGE1-6,0.6361608262324994,10.226839417321033,8.341520486022502e-24
SAGE1-8,0.5638860741420437,10.752795903664904,1.388612111440207e-41
SPATA16-5,0.5751780730922919,10.011440443911392,7.313923609838668e-25
SPATA16-6,0.5654259075388341,10.342754998531243,1.1501286317805983e-26
SPATA16-7,0.8030308122077288,10.331510238328699,1.0441151412856732e-51
SPATA16-8,0.44507693978854446,11.135256570582355,4.836079030295642e-30
SPATA16-9,0.7311030354907163,9.449514817453947,1.3414756269157316e-25
TAAR1-2,0.6865576700778857,10.54607011418896,7.713045145377841e-48
TAAR1-5,0.48871107536932745,10.595451425821325,6.30948436504166e-31
TAAR1-6,0.5555993006179052,10.14705347814054,7.032363977493296e-25
TAAR1-7,0.6558660606064721,10.604410208329687,8.929693423800031e-52
TAAR1-8,0.5754979883949743,11.413190311477551,4.9618230689025795e-42
TAAR1-9,0.683786444424729,9.648128640386755,5.431743873674213e-29
TAAR8-1,0.5697639572445174,9.909075267575156,5.2839926263522146e-23
TAAR8-10,0.5328327024131043,10.55958379032257,4.310781087130316e-22
TAAR8-2,0.5918476919571652,10.467592084455099,9.556869859846967e-36
TAAR8-5,0.5459691356474153,10.419312017205318,2.338495158854584e-23
TAAR8-7,0.6236670914997939,11.086130473077022,1.0697274689752706e-57
TAAR8-9,0.5984719265949715,10.76851340327325,1.5333523117240863e-34
TAS2R13-10,0.5541342970630875,10.971049680550776,1.0748617821458034e-45
TAS2R13-2,0.5954819836709607,10.135031650149864,2.722853688182185e-29
TAS2R13-7,0.4571533921761001,10.59842298210661,7.159496476321258e-27
TAS2R13-8,0.6113206410215658,11.016934474316935,1.563203823297323e-39
TAS2R13-9,0.6432625723210409,10.658566846350466,4.4935715510962747e-36
TAS2R9-1,0.45468567137104976,10.831091861352856,4.878524209553543e-15
TAS2R9-10,0.6702209852354823,10.513716582013656,2.0065530917647455e-44
TAS2R9-3,0.5000773528877639,9.96291827759296,8.920594945044211e-13
TAS2R9-4,0.5976041966271076,10.622335541586702,4.951905477795269e-47
TAS2R9-5,0.5167840104446583,10.076484175277214,3.0345401614413277e-17
TAS2R9-6,0.6513959186679287,10.132515531764314,2.714920581203838e-32
TAS2R9-7,0.6657573100117214,9.690930497114893,7.781041191962087e-22
TAS2R9-9,0.5173653002497408,10.594251961368789,4.268674198798759e-32
TGM6-1,0.5967182363593466,10.598519475487441,1.2442566806118524e-41
TGM6-12,0.6424020557011232,10.414105130979591,6.324288233442112e-41
TGM6-13,0.5226955049856861,10.455542734546606,3.747768466304502e-18
TGM6-2,0.6034477991229288,11.084835886693606,6.642453168402157e-44
TGM6-3,0.6193181821156435,10.280376977001033,1.8275021000649264e-29
TGM6-5,0.6267511320677774,10.09835907944585,4.8040296616527235e-33
TGM6-7,0.6483290907221176,10.66648566800488,1.1424991081410801e-47
TGM6-8,0.5477646941296473,10.389063844403655,4.0414216036440066e-23
TPH2-2,0.561210820453139,9.989176433848149,1.4489900967098683e-24
TPH2-7,0.5188105315807422,10.336553469151237,1.0652311920912153e-22
TPH2-9,0.4775438352666921,10.29827585035281,2.1247455437116238e-15
TRIM42-1,0.5519777632040054,10.97981376933201,7.950319541726776e-31
TRIM42-10,0.7494184747822455,10.613456315275759,1.24653843132676e-66
TRIM42-4,0.7352927146678049,10.266279063278109,5.156528073347304e-35
TRIM42-5,0.48547187910834017,10.358599127148846,6.388992740317638e-15
TRIM42-6,0.6316385867424458,10.101837772273312,1.768046821293453e-17
TRIM42-9,0.5264010727457916,10.238766291975166,1.6643109166065945e-23
VN1R2-10,0.6524315871137091,10.177008609282357,1.2953265452860693e-36
VN1R2-2,0.6048253163671025,10.52626481981652,7.315930981324381e-34
VN1R2-4,0.5797476079350004,10.844637777691922,1.5592138742247153e-44
VN1R2-6,0.5364449123428899,10.566581842385872,1.362313206706121e-31
VN1R2-8,0.5468549423454571,10.700159412162701,1.8895941450634622e-42
VN1R2-9,0.6120925846431149,10.558794013286866,6.375368777388523e-32
