sgRNA	gene	counts	control mean	control stdev	fold change	p-value	p-value (adj.)	significant
COPZ1-2	COPZ1	1486.84345611	1202.80080514	49.6132559687	1.23615103162	1.0	1.0	False
RPL18A-14	RPL18A	2162.14806836	1746.37311841	66.3306620248	1.23807910553	1.0	1.0	False
POLR2F-16	POLR2F	890.085374538	718.910833312	34.1842406401	1.23810260368	1.0	1.0	False
RPS9-18	RPS9	1369.51253893	1106.04106936	46.5870355211	1.23821128968	1.0	1.0	False
CABP5-6	CABP5	1048.48211274	846.698452216	38.3459200916	1.23831821116	1.0	1.0	False
NLRP5-3	NLRP5	2100.54933684	1695.65644918	64.7855177365	1.23878238299	1.0	1.0	False
IL22-12	IL22	2385.40273023	1925.21386509	71.7626214918	1.2390325945	1.0	1.0	False
VN1R2-1	VN1R2	1262.28511739	1018.32834479	43.8238048168	1.23956592571	1.0	1.0	False
RPL11-3	RPL11	1972.46308557	1590.0377896	61.5599166757	1.24051333778	1.0	1.0	False
CRYGB-17	CRYGB	2987.70143844	2407.44829611	86.3126792107	1.24102413467	1.0	1.0	False
OLIG2-17	OLIG2	1607.43356544	1295.24049612	52.4863484036	1.24103096703	1.0	1.0	False
PSMC4-12	PSMC4	1718.89793677	1383.57799512	55.2180618974	1.24235709359	1.0	1.0	False
POLR2F-11	POLR2F	1602.21885801	1289.37885546	52.3046300888	1.24262845728	1.0	1.0	False
FCRL4-10	FCRL4	5425.25124297	4365.92834445	144.739566345	1.24263405511	1.0	1.0	False
RPL18A-16	RPL18A	1728.6755132	1390.83820836	55.442033929	1.24290194417	1.0	1.0	False
RXFP2-4	RXFP2	3379.13041494	2718.0595022	95.6325579919	1.24321429027	1.0	1.0	False
NPSR1-3	NPSR1	1676.20251968	1347.43875594	54.1020102988	1.24399161913	1.0	1.0	False
HTR3D-12	HTR3D	2826.0455081	2267.133683	82.0908738982	1.24652795258	1.0	1.0	False
CYP7A1-3	CYP7A1	910.292365831	729.571079163	34.534860394	1.24770895096	1.0	1.0	False
OLIG2-20	OLIG2	3385.64879923	2712.73615	95.4730887425	1.24805680023	1.0	1.0	False
HTR3D-1	HTR3D	1773.32644557	1420.20924823	56.3473284463	1.24863744394	1.0	1.0	False
DMRTB1-9	DMRTB1	1571.58245186	1258.06888932	51.3329489957	1.24920222191	1.0	1.0	False
RPS7-3	RPS7	1839.81396531	1471.5030491	57.9254834643	1.25029572072	1.0	1.0	False
TPH2-4	TPH2	3152.29064172	2520.91995134	89.721167837	1.25045249455	1.0	1.0	False
LYZL6-15	LYZL6	2349.87753586	1878.73744319	70.353281543	1.25077484583	1.0	1.0	False
TRIM42-13	TRIM42	1154.40585742	922.85707622	40.7899159038	1.25090427019	1.0	1.0	False
LYZL6-21	LYZL6	1855.4580876	1482.3474807	58.258690846	1.25170252708	1.0	1.0	False
LUZP4-7	LUZP4	2122.06000499	1695.21301601	64.7719978241	1.25179548821	1.0	1.0	False
RPTN-7	RPTN	1434.69638181	1145.29207809	47.8171878119	1.25269039161	1.0	1.0	False
DEFB129-1	DEFB129	1967.24837814	1570.14159915	60.951001576	1.25291144391	1.0	1.0	False
OC90-9	OC90	2688.50759962	2145.29299418	78.4177292217	1.25321231501	1.0	1.0	False
MAGEB3-8	MAGEB3	1565.06406757	1248.4107285	51.0328543275	1.25364516008	1.0	1.0	False
CYP7A1-4	CYP7A1	3114.15809363	2483.66729609	88.6026809599	1.25385477295	1.0	1.0	False
CRYGB-5	CRYGB	1971.81124715	1571.19412105	60.9832244306	1.25497621251	1.0	1.0	False
SAGE1-26	SAGE1	1174.93876793	935.592239998	41.1964025444	1.25582354973	1.0	1.0	False
RPL36-23	RPL36	2161.17031072	1720.7064442	65.5489812604	1.25597850697	1.0	1.0	False
RPL3-9	RPL3	2038.29876688	1622.85008288	62.5632031061	1.25599942249	1.0	1.0	False
HTR3D-11	HTR3D	2110.65283248	1680.42452545	64.3210045954	1.25602358244	1.0	1.0	False
DMRTB1-6	DMRTB1	1874.03548282	1491.062813	58.5263713642	1.25684543031	1.0	1.0	False
DMRTB1-10	DMRTB1	2534.67373042	2015.90743389	74.5086579443	1.25733636764	1.0	1.0	False
LHX5-8	LHX5	2196.36958587	1746.78254814	66.343126616	1.25738008329	1.0	1.0	False
RPL36-22	RPL36	1953.55977114	1553.22720306	60.4329998934	1.25774243928	1.0	1.0	False
RPS3A-25	RPS3A	5189.61165096	4125.89715296	137.608720139	1.25781410892	1.0	1.0	False
COPS8-37	COPS8	1884.13897847	1497.56036723	58.7258738997	1.25813891693	1.0	1.0	False
KRT25-3	KRT25	4424.67925475	3516.37460712	119.473827798	1.25830713423	1.0	1.0	False
PSMC2-12	PSMC2	3378.80449573	2685.1961039	94.647953147	1.25830828178	1.0	1.0	False
PIWIL3-7	PIWIL3	660.638247598	524.563427743	27.6398667774	1.25940584619	1.0	1.0	False
RPL27-4	RPL27	3628.45861396	2880.7434615	100.502284472	1.25955631331	1.0	1.0	False
DMRTC2-1	DMRTC2	3404.87803288	2702.72518688	95.1731727744	1.25979439175	1.0	1.0	False
POU4F2-9	POU4F2	2560.74726757	2032.52677222	75.0113054876	1.25988365938	1.0	1.0	False
RPS3A-6	RPS3A	3458.98062247	2744.86530559	96.435445028	1.2601640654	1.0	1.0	False
RPL36-28	RPL36	998.616472935	791.579340739	36.5612896323	1.26154943862	1.0	1.0	False
COPZ1-27	COPZ1	2258.94607504	1790.35361877	67.6687905682	1.26173178938	1.0	1.0	False
PSMD11-13	PSMD11	1153.75401899	914.379895687	40.5190073494	1.26178848029	1.0	1.0	False
KRT25-1	KRT25	1342.46124413	1063.92203119	45.2627488259	1.2618041593	1.0	1.0	False
CABP5-9	CABP5	1617.53706109	1281.54140191	52.0615651604	1.26218088521	1.0	1.0	False
OLIG2-5	OLIG2	1457.83664603	1154.38390864	48.1016190163	1.26286986081	1.0	1.0	False
RPTN-2	RPTN	1513.56883169	1198.10871116	49.466980071	1.26329841156	1.0	1.0	False
RPS13-5	RPS13	1732.58654377	1369.4706745	54.7826371649	1.2651505257	1.0	1.0	False
SAGE1-17	SAGE1	1503.13941683	1186.18760457	49.0951344486	1.26720209437	1.0	1.0	False
TAS2R13-6	TAS2R13	1557.24200642	1227.48023043	50.3819035656	1.2686493581	1.0	1.0	False
RPS19-4	RPS19	1494.66551726	1177.97957162	48.8389336655	1.26883823223	1.0	1.0	False
RPL11-11	RPL11	1720.20161363	1353.45720344	54.2880116505	1.27096860489	1.0	1.0	False
NUP133-1	NUP133	1761.91927307	1385.24707156	55.2695585244	1.27191698091	1.0	1.0	False
NUP54-19	NUP54	2026.56567517	1593.12482333	61.6543557945	1.27206961155	1.0	1.0	False
TPH2-14	TPH2	1789.94832551	1406.69248717	55.9308587901	1.27245175604	1.0	1.0	False
PSMC1-6	PSMC1	4684.76278785	3680.19376417	124.352340775	1.27296634038	1.0	1.0	False
TAAR8-9	TAAR8	2400.39501409	1884.93750666	70.5413784362	1.27346132464	1.0	1.0	False
SPATA16-2	SPATA16	2437.54980453	1912.75880462	71.3850841698	1.27436339524	1.0	1.0	False
PSMB3-15	PSMB3	2448.63105782	1920.15595674	71.6093191141	1.27522509264	1.0	1.0	False
MAGEB3-9	MAGEB3	2627.88662574	2056.63058327	75.7400290988	1.27776307866	1.0	1.0	False
DMRTB1-2	DMRTB1	3016.38232931	2360.57775412	84.903341956	1.27781528232	1.0	1.0	False
PSMB2-14	PSMB2	1394.28239922	1090.65860993	46.1039163711	1.27838572632	1.0	1.0	False
RPL35A-11	RPL35A	3782.94432159	2958.91855244	102.83997	1.27848883115	1.0	1.0	False
TAAR8-3	TAAR8	1276.95148204	998.764279262	43.2045005674	1.27853138979	1.0	1.0	False
OTUD6A-4	OTUD6A	2934.25068728	2293.24551541	82.8771650525	1.27951877266	1.0	1.0	False
OLIG2-11	OLIG2	1797.77038665	1405.00052072	55.8787087543	1.27955140239	1.0	1.0	False
HTR3D-18	HTR3D	2823.43815438	2206.1509642	80.2533191079	1.27980278784	1.0	1.0	False
PSMC4-13	PSMC4	1653.38817467	1291.72494783	52.3773691057	1.27998470375	1.0	1.0	False
IL1F10-5	IL1F10	2596.27246194	2028.03311825	74.8754123736	1.28019233935	1.0	1.0	False
OLIG2-16	OLIG2	642.712690805	501.99248798	26.8557776928	1.28032332394	1.0	1.0	False
RPS24-12	RPS24	1264.56655189	987.549738445	42.8489703167	1.28050922669	1.0	1.0	False
RPL9-17	RPL9	2140.96331942	1671.54206681	64.0500245908	1.28083125273	1.0	1.0	False
LUZP4-2	LUZP4	1559.19752171	1217.1843549	50.0613835772	1.28098715321	1.0	1.0	False
PIWIL3-8	PIWIL3	1828.73271202	1427.09307727	56.5593300314	1.28143899031	1.0	1.0	False
TPH2-2	TPH2	1268.15166325	989.630810134	42.9149756333	1.28143914909	1.0	1.0	False
PSMB3-1	PSMB3	1861.65055268	1452.36926972	57.3372059795	1.28180249437	1.0	1.0	False
RPL35A-12	RPL35A	2220.48760774	1732.07804849	65.8953753665	1.28197895567	1.0	1.0	False
ADH7-3	ADH7	2470.7935644	1927.26097755	71.8246634014	1.28202334462	1.0	1.0	False
OR12D2-8	OR12D2	3999.02876074	3119.25205608	107.630158219	1.282047327	1.0	1.0	False
RPL30-8	RPL30	1059.23744681	825.119397822	37.6489536647	1.28373838938	1.0	1.0	False
LUZP4-4	LUZP4	2592.36143137	2018.99997213	74.6022034961	1.28398289606	1.0	1.0	False
PSMC1-5	PSMC1	1386.78625729	1079.04203579	45.7386738629	1.28520132793	1.0	1.0	False
RPL6-8	RPL6	1626.98871831	1264.97657397	51.5474759978	1.28618090784	1.0	1.0	False
FCRL4-2	FCRL4	2538.584761	1972.56409409	73.1969558464	1.28694665416	1.0	1.0	False
RPS9-15	RPS9	2352.81080878	1827.46132535	68.7965929277	1.2874750213	1.0	1.0	False
KRT9-10	KRT9	2964.56117422	2301.42998672	83.1235574633	1.28813876213	1.0	1.0	False
KRT77-10	KRT77	1068.36318482	828.960865837	37.7731826751	1.28879809512	1.0	1.0	False
ABCG8-4	ABCG8	1796.79262901	1393.55372332	55.5257855705	1.28936014374	1.0	1.0	False
LUZP4-9	LUZP4	1528.56111556	1185.45713311	49.0723397386	1.28942757428	1.0	1.0	False
HTR3D-6	HTR3D	1333.66142534	1034.19552023	44.3252459664	1.28956410974	1.0	1.0	False
OC90-10	OC90	3083.52168748	2390.71273655	85.8095625882	1.28979180156	1.0	1.0	False
PLA2G2E-19	PLA2G2E	1125.72496655	872.169937495	39.1659560797	1.29071746016	1.0	1.0	False
MAGEB3-3	MAGEB3	2501.10405134	1934.52824077	72.0448898196	1.29287544045	1.0	1.0	False
SPATA16-9	SPATA16	1846.3323496	1427.7015944	56.5780673997	1.29322006562	1.0	1.0	False
COPS2-11	COPS2	2567.59157108	1983.88820935	73.5397712333	1.29422190171	1.0	1.0	False
OC90-1	OC90	3839.6542649	2965.37944899	103.033107307	1.29482729983	1.0	1.0	False
PSMD11-14	PSMD11	2588.12448158	1996.37132035	73.9175795802	1.29641437702	1.0	1.0	False
COPS2-19	COPS2	2038.29876688	1571.47118675	60.9917065665	1.29706404041	1.0	1.0	False
SAGE1-28	SAGE1	2328.04094849	1791.81833479	67.7133279039	1.29926170711	1.0	1.0	False
NUP133-10	NUP133	1308.23972662	1006.85461825	43.4607428084	1.29933329292	1.0	1.0	False
COPS2-9	COPS2	2490.67463648	1915.31213775	71.4624893399	1.30040142669	1.0	1.0	False
RPS9-9	RPS9	1347.02411313	1035.62141983	44.3702720837	1.30069163049	1.0	1.0	False
NPHS2-13	NPHS2	1368.20886207	1049.81646667	44.8181994587	1.30328386485	1.0	1.0	False
RPS11-14	RPS11	1846.98418803	1417.16191701	56.2534585521	1.30329792655	1.0	1.0	False
OTUD6A-10	OTUD6A	852.278745667	653.593755203	32.0195295654	1.30398850797	1.0	1.0	False
MRGPRD-5	MRGPRD	1658.92880132	1270.5479447	51.720438556	1.3056798118	1.0	1.0	False
IL22-4	IL22	2267.74589383	1736.5520562	66.0316284882	1.30588995921	1.0	1.0	False
RPL27-12	RPL27	1879.25019026	1438.73454637	56.917704253	1.30618271105	1.0	1.0	False
RPL35A-4	RPL35A	4636.52674412	3548.41303142	120.428222833	1.30664798688	1.0	1.0	False
IL1F10-18	IL1F10	2468.18621068	1888.81446582	70.6589833013	1.30673830349	1.0	1.0	False
CRYGB-4	CRYGB	951.358186846	727.414864387	34.4639979614	1.3078619003	1.0	1.0	False
COPS6-17	COPS6	2146.50394607	1640.08745238	63.0898184253	1.30877407967	1.0	1.0	False
POU4F2-8	POU4F2	1509.65780112	1153.23349582	48.0656395303	1.30906516902	1.0	1.0	False
IL1F10-2	IL1F10	1277.27740125	973.230507203	42.3944309451	1.31240994995	1.0	1.0	False
LYZL6-14	LYZL6	900.514789399	685.956427117	33.0957590424	1.31278715936	1.0	1.0	False
NUP133-17	NUP133	963.091278565	732.606769602	34.6345783628	1.3146087622	1.0	1.0	False
RPTN-10	RPTN	2854.72639897	2169.29093165	79.1417737769	1.31597212588	1.0	1.0	False
DEFB129-6	DEFB129	2227.98374967	1690.85159852	64.6390121364	1.31766960011	1.0	1.0	False
PSMD7-23	PSMD7	2154.000088	1634.5285969	62.9200236535	1.31781119773	1.0	1.0	False
POLR2A-5	POLR2A	3765.67060323	2851.35414471	99.6230660315	1.32066043435	1.0	1.0	False
PSMB3-5	PSMB3	1532.79806534	1159.8986975	48.2740544293	1.32149304818	1.0	1.0	False
DEFB129-5	DEFB129	3541.43818372	2675.92655378	94.3701753555	1.32344371661	1.0	1.0	False
RPS3A-22	RPS3A	967.002309138	729.829047919	34.5433364563	1.32497098039	1.0	1.0	False
TGM6-5	TGM6	1410.25244073	1064.28706772	45.2742460863	1.32506772233	1.0	1.0	False
KRT74-9	KRT74	2478.94154476	1866.52259918	69.9826278955	1.32810690096	1.0	1.0	False
COPS8-33	COPS8	1787.34097179	1343.30339178	53.9741729141	1.33055643478	1.0	1.0	False
COPS8-32	COPS8	2943.37642529	2210.31675991	80.3789003407	1.33165367004	1.0	1.0	False
IL1F10-21	IL1F10	2177.46627144	1634.70022183	62.9252663852	1.33202788032	1.0	1.0	False
PIWIL3-2	PIWIL3	547.870199414	410.93528937	23.6189025343	1.3332274292	1.0	1.0	False
ABCG8-7	ABCG8	2081.32010319	1555.3475041	60.4979514952	1.33817047168	1.0	1.0	False
NLRP5-6	NLRP5	1685.6541769	1257.07081719	51.3019453208	1.34093811888	1.0	1.0	False
COPS8-34	COPS8	2315.33009913	1724.76991187	65.6727729458	1.34239940249	1.0	1.0	False
RPTN-5	RPTN	1221.54521559	909.747233841	40.3708457958	1.34273034328	1.0	1.0	False
SAGE1-5	SAGE1	1747.25290842	1296.39795702	52.5222241201	1.34777511717	1.0	1.0	False
COPZ1-13	COPZ1	1.30367685762	0.966166421923	0.983350680048	1.3493295027	1.0	1.0	False
COPA-3	COPA	2398.4394988	1773.07470484	67.1432624016	1.35270075889	1.0	1.0	False
KRT9-3	KRT9	1164.50935307	860.705576464	38.7972137824	1.35297061494	1.0	1.0	False
NPSR1-1	NPSR1	1037.40085945	765.411828009	35.7087354703	1.35534991947	1.0	1.0	False
OC90-13	OC90	1732.58654377	1261.63392973	51.4436768387	1.37328784756	1.0	1.0	False
OC90-7	OC90	1956.81896328	1423.64850877	56.4532557351	1.37450989568	1.0	1.0	False
VN1R2-9	VN1R2	1136.80621984	821.313204004	37.5257972037	1.38413240442	1.0	1.0	False
RPL27-2	RPL27	1432.74086652	1034.0823429	44.3216718775	1.38551912849	1.0	1.0	False
KRT9-17	KRT9	1353.21657821	965.954962924	42.1632248915	1.40091063264	1.0	1.0	False
PSMB2-6	PSMB2	878.678202034	624.931623824	31.0597210402	1.40603894656	1.0	1.0	False
MAGEB3-7	MAGEB3	2708.06275249	1921.04591109	71.6362943928	1.40968143284	1.0	1.0	False
COPS4-1	COPS4	972.868854997	689.437547938	33.2110815206	1.41110512171	1.0	1.0	False
OLIG2-4	OLIG2	1769.08949579	1220.87500632	50.1763009974	1.44903408345	1.0	1.0	False
RPL3-16	RPL3	954.291459776	653.711317149	32.0234530822	1.45980562787	1.0	1.0	False
PSMD11-3	PSMD11	984.92786593	668.562541938	32.5182650567	1.47320228722	1.0	1.0	False
RPS19-5	RPS19	1065.10399267	696.861470979	33.456745858	1.52843002092	1.0	1.0	False
TAAR8-1	TAAR8	1748.23066606	1107.6979678	46.6390387432	1.57825573115	1.0	1.0	False
DMRTC2-8	DMRTC2	1224.1525693	713.628623291	34.0102444675	1.71539163277	1.0	1.0	False
CABP5-2	CABP5	1605.15213094	933.934007109	41.1435075363	1.71869973544	1.0	1.0	False
COPS2-10	COPS2	14.6663646482	7.56276354564	2.75908033705	1.93928642086	1.0	1.0	False
MRGPRD-4	MRGPRD	44.325013159	16.0606937398	4.03548139972	2.75984424316	1.0	1.0	False
TPH2-5	TPH2	27.0512947956	9.00053298453	3.01181214899	3.00552143324	1.0	1.0	False
