	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
358	NUP54-2	NUP54	773.853360096	774.405005203	824.460449763	Neg. Binomial	790.906271687	562.992151887	1043.18229688	2479.55678752	0.758166884209
359	NUP54-20	NUP54	737.71324563	803.840053299	787.654179684	Neg. Binomial	776.402492871	792.092676818	1019.51079108	2479.55678752	0.76154416379
360	NUP54-4	NUP54	711.429526019	678.441962222	645.653215123	Neg. Binomial	678.508234455	721.089375186	864.175861242	2479.55678752	0.785150644545
361	NUP54-8	NUP54	1068.28156536	1178.11985186	1165.45273256	Neg. Binomial	1137.28471659	2407.46009196	1658.91686195	2479.55678752	0.685558597107
362	NUP54-9	NUP54	1259.59671676	1255.41676678	1281.33311835	Neg. Binomial	1265.4488673	129.066712735	1911.27430021	2479.55678752	0.66209694085
363	NUP93-1	NUP93	1665.73073037	1739.5395497	1635.38569053	Neg. Binomial	1680.21865687	1912.95440375	2818.78291524	2479.55678752	0.596079480893
364	NUP93-10	NUP93	900.722852835	877.786637541	886.199999573	Neg. Binomial	888.23649665	89.7519888404	1206.42403644	2479.55678752	0.736255636347
365	NUP93-11	NUP93	399.563083707	383.852171924	400.357234534	Neg. Binomial	394.590830055	57.7645018166	457.385085846	2479.55678752	0.862710311871
366	NUP93-2	NUP93	1102.65258331	1175.00883051	1166.64003159	Neg. Binomial	1148.1004818	1044.42853796	1679.70142071	2479.55678752	0.683514622092
367	NUP93-3	NUP93	809.488018415	812.694498661	820.423633045	Neg. Binomial	814.20205004	21.06763347	1081.55828952	2479.55678752	0.752804594934
368	NUP93-4	NUP93	2078.94113003	2011.87357192	2116.00433982	Neg. Binomial	2068.93968059	1857.21729936	3795.26086164	2479.55678752	0.545137674593
369	NUP93-5	NUP93	1064.49064426	1092.44711024	1056.45868116	Neg. Binomial	1071.13214522	237.915938775	1533.84551331	2479.55678752	0.698331178678
370	NUP93-6	NUP93	356.852039339	328.332406409	288.751125263	Neg. Binomial	324.645190337	779.753530845	367.150568774	2479.55678752	0.884229027402
371	NUP93-7	NUP93	1822.42213574	1810.85373126	1858.59790907	Neg. Binomial	1830.62459202	413.557896999	3182.15096714	2479.55678752	0.575278989253
372	NUP93-8	NUP93	1342.49152476	1363.10596713	1306.9787775	Neg. Binomial	1337.52542313	537.374651993	2059.01495163	2479.55678752	0.649594808464
373	NUP93-9	NUP93	667.707569357	620.050484697	611.221543114	Neg. Binomial	632.993199056	615.535454277	794.586751609	2479.55678752	0.796631957146
374	NUP98-1	NUP98	1247.97122539	1271.6898015	1244.76430808	Neg. Binomial	1254.80844499	144.204151914	1889.81879908	2479.55678752	0.663983470587
375	NUP98-10	NUP98	1686.45443237	1664.63572812	1724.19565833	Neg. Binomial	1691.76193961	605.315697637	2846.02405399	2479.55678752	0.594429951227
376	NUP98-11	NUP98	1026.83416135	1142.94137974	1120.81028885	Neg. Binomial	1096.86194331	2533.57598735	1582.07209407	2479.55678752	0.693307180768
377	NUP98-12	NUP98	1171.90007536	1257.57055078	1202.49646244	Neg. Binomial	1210.65569619	1256.52494084	1801.76424515	2479.55678752	0.671927917014
378	NUP98-13	NUP98	808.982562268	732.286562398	683.409324429	Neg. Binomial	741.559483032	2671.0998721	963.337209455	2479.55678752	0.769781833145
379	NUP98-14	NUP98	1142.83634695	1053.20037945	1104.66302198	Neg. Binomial	1100.23324946	1348.9125539	1588.43066011	2479.55678752	0.692654251201
380	NUP98-15	NUP98	977.29945901	1022.32947535	1045.29807024	Neg. Binomial	1014.9756682	797.674428001	1430.44330831	2479.55678752	0.709553228919
381	NUP98-16	NUP98	1102.14712716	1129.3007477	1098.25160719	Neg. Binomial	1109.89982735	190.72703452	1606.71346475	2479.55678752	0.690788900261
382	NUP98-2	NUP98	837.288106465	912.247181654	880.026044592	Neg. Binomial	876.520444237	942.62177579	1186.36940314	2479.55678752	0.738825901876
383	NUP98-3	NUP98	882.273703492	899.324477612	882.163182854	Neg. Binomial	887.920454653	65.0279056304	1205.88160713	2479.55678752	0.736324734869
384	NUP98-4	NUP98	2063.01926142	2055.1885614	2065.42540093	Neg. Binomial	2061.21107458	19.100250412	3774.65886306	2479.55678752	0.54606552522
385	NUP98-5	NUP98	776.633368901	763.875394501	795.490353314	Neg. Binomial	778.666372239	168.65082141	1023.19447593	2479.55678752	0.761015027498
386	NUP98-6	NUP98	1539.36669378	1712.49759494	1671.00466157	Neg. Binomial	1640.95631676	5447.16966889	2726.93170038	2479.55678752	0.601759228709
387	NUP98-7	NUP98	1025.57052099	1032.38046738	987.595337144	Neg. Binomial	1015.1821085	388.244205359	1430.81877334	2479.55678752	0.709511314376
388	NUP98-8	NUP98	1233.31299715	1212.34108664	1189.91109267	Neg. Binomial	1211.85505882	314.072330269	1804.13537721	2479.55678752	0.671709603462
389	NUP98-9	NUP98	563.330875132	536.770836424	525.023633187	Neg. Binomial	541.708448248	256.764136166	660.055422344	2479.55678752	0.820701459165
390	OC90-1	OC90	46.249237393	54.8018375128	55.8030546355	Neg. Binomial	52.2847098471	18.3805364932	53.3872015898	2479.55678752	0.979349137811
391	OC90-10	OC90	564.594515498	613.110514008	613.596141183	Neg. Binomial	597.10039023	528.355251661	740.887730696	2479.55678752	0.805925601803
392	OC90-2	OC90	827.684439684	806.711765308	846.069292196	Neg. Binomial	826.821832396	258.541199457	1102.5301146	2479.55678752	0.749931291167
393	OC90-3	OC90	832.991729221	830.403389386	829.922025323	Neg. Binomial	831.105714643	1.81714405378	1109.67836617	2479.55678752	0.748960906133
394	OC90-4	OC90	593.405515841	535.813599088	552.331510988	Neg. Binomial	560.516875306	586.304907054	687.224668039	2479.55678752	0.815623916565
395	OC90-5	OC90	397.541259122	439.611246773	431.464469245	Neg. Binomial	422.872325047	331.893114455	494.99045688	2479.55678752	0.8543039955
396	OC90-6	OC90	1247.97122539	1232.92168937	1317.42700901	Neg. Binomial	1266.10664126	1354.63816224	1912.60364229	2479.55678752	0.661980670359
397	OC90-7	OC90	875.70277359	957.476645802	888.574597642	Neg. Binomial	907.251339011	1288.90469685	1239.20783877	2479.55678752	0.732122014263
398	OC90-8	OC90	503.181593713	503.028220314	455.447909748	Neg. Binomial	487.219241258	504.712673536	582.955136579	2479.55678752	0.835774849017
399	OC90-9	OC90	859.528176906	779.909119887	765.570417637	Neg. Binomial	801.669238143	1708.09479441	1060.8581265	2479.55678752	0.755679970879
400	OLIG2-1	OLIG2	653.049341113	621.725650036	656.101446629	Neg. Binomial	643.625479259	241.353818019	810.693142173	2479.55678752	0.793919975115
401	OLIG2-10	OLIG2	430.901364782	464.499417521	465.42122164	Neg. Binomial	453.607334648	257.922154243	536.589751135	2479.55678752	0.845352214961
402	OLIG2-2	OLIG2	1311.91142791	1393.7375619	1339.74823087	Neg. Binomial	1348.46574023	1153.91685198	2081.80641696	2479.55678752	0.647738295568
403	OLIG2-3	OLIG2	806.70800961	832.796482727	800.951928874	Neg. Binomial	813.485473737	191.979611679	1080.37132177	2479.55678752	0.75296840757
404	OLIG2-4	OLIG2	935.093870788	974.946227193	953.401124942	Neg. Binomial	954.480407641	265.284144077	1321.89802564	2479.55678752	0.72205297922
405	OLIG2-5	OLIG2	940.401160325	944.075323092	925.618327528	Neg. Binomial	936.698270315	63.632478088	1290.55330361	2479.55678752	0.725811376944
406	OLIG2-6	OLIG2	799.378895487	731.329325062	829.209645902	Neg. Binomial	786.639288817	1677.90832368	1036.20057083	2479.55678752	0.759157359071
407	OLIG2-7	OLIG2	1363.21522677	1276.95460685	1362.78183214	Neg. Binomial	1334.31722192	1645.26610899	2052.34975809	2479.55678752	0.650141242575
408	OLIG2-8	OLIG2	1361.69885833	1306.38965494	1393.41414724	Neg. Binomial	1353.83422017	1293.13664337	2093.02563733	2479.55678752	0.646831169204
409	OLIG2-9	OLIG2	644.456586624	671.741300866	697.894372654	Neg. Binomial	671.364086715	476.003974556	853.142434845	2479.55678752	0.786930832759
410	OR12D2-1	OR12D2	524.410751861	506.378550992	495.816076931	Neg. Binomial	508.868459928	139.37572898	613.30128067	2479.55678752	0.829720197832
411	OR12D2-10	OR12D2	369.993899144	367.579137204	310.359967696	Neg. Binomial	349.311001348	759.563357151	398.520673124	2479.55678752	0.876519149208
412	OR12D2-2	OR12D2	1237.35664632	1290.35592956	1294.86832735	Neg. Binomial	1274.19363441	681.875468074	1928.9757415	2479.55678752	0.660554514502
413	OR12D2-3	OR12D2	1370.79706896	1481.08546885	1418.10996716	Neg. Binomial	1423.33083499	2040.88392217	2240.36018315	2479.55678752	0.635313395451
414	OR12D2-4	OR12D2	1187.31648783	1178.11985186	1164.74035314	Neg. Binomial	1176.72556428	85.9189951894	1735.16530665	2479.55678752	0.678163377153
415	OR12D2-5	OR12D2	1606.0869051	1647.6447654	1637.52282879	Neg. Binomial	1630.41816643	313.080739077	2702.49016365	2479.55678752	0.603302164929
416	OR12D2-6	OR12D2	652.03842882	682.031602233	637.579581686	Neg. Binomial	657.21653758	342.736760282	831.414434334	2479.55678752	0.790480066787
417	OR12D2-7	OR12D2	538.058067813	619.332556695	561.354983652	Neg. Binomial	572.91520272	1167.74308962	705.290404272	2479.55678752	0.812311069667
418	OR12D2-8	OR12D2	808.729834195	789.96011192	799.289710225	Neg. Binomial	799.326552113	58.7177577091	1057.00281915	2479.55678752	0.756219886676
419	OR12D2-9	OR12D2	1034.9214597	886.162464235	925.618327528	Neg. Binomial	948.900750488	3959.24206473	1312.03525856	2479.55678752	0.723228087276
420	OR52E8-1	OR52E8	1120.84900458	1043.38869675	1088.99067472	Neg. Binomial	1084.40945868	1010.51031837	1558.66513212	2479.55678752	0.695729593444
421	OR52E8-10	OR52E8	1047.55786336	1074.97752885	1045.53553004	Neg. Binomial	1056.02364075	180.30657573	1505.77576397	2479.55678752	0.701315339256
422	OR52E8-2	OR52E8	1108.21260092	1177.64123319	1098.25160719	Neg. Binomial	1128.0351471	1246.91878793	1641.21689777	2479.55678752	0.687316313058
423	OR52E8-3	OR52E8	469.821488053	470.24284154	455.685369555	Neg. Binomial	465.249899716	45.7697083938	552.54673852	2479.55678752	0.842010036947
424	OR52E8-4	OR52E8	2011.21000641	1933.858729	1889.94260359	Neg. Binomial	1945.00377967	2513.0699083	3470.6956783	2479.55678752	0.560407468689
425	OR52E8-5	OR52E8	1680.13623054	1682.10530951	1660.55643007	Neg. Binomial	1674.26599004	94.6222292839	2804.7771441	2479.55678752	0.596933697055
426	OR52E8-6	OR52E8	1187.82194397	1174.76952118	1183.26221808	Neg. Binomial	1181.95122774	29.2536379462	1745.36187911	2479.55678752	0.677195509933
427	OR52E8-7	OR52E8	1664.21436193	1600.26151724	1592.88038508	Neg. Binomial	1619.11875475	1025.88707879	2676.38251865	2479.55678752	0.604965375265
428	OR52E8-8	OR52E8	2238.91800035	2246.39671936	2259.66752303	Neg. Binomial	2248.32741425	73.620906614	4286.98859236	2479.55678752	0.524453789836
429	OR52E8-9	OR52E8	1324.04237542	1409.05335928	1416.68520832	Neg. Binomial	1383.26031434	1763.08966493	2154.93415011	2479.55678752	0.641903751106
430	OR9Q2-1	OR9Q2	1001.30862596	903.87135496	919.444372547	Neg. Binomial	941.541451156	1826.47740484	1299.065146	2479.55678752	0.724783860191
431	OR9Q2-10	OR9Q2	904.26104586	908.178922974	909.945980269	Neg. Binomial	907.461983034	5.64341464432	1239.57264684	2479.55678752	0.732076482444
432	OR9Q2-2	OR9Q2	1077.12704792	1095.31882225	1120.09790943	Neg. Binomial	1097.5145932	310.159861518	1583.30233089	2479.55678752	0.693180684312
433	OR9Q2-3	OR9Q2	1249.7403219	1319.31235899	1282.75787719	Neg. Binomial	1283.93685269	807.406382427	1948.77092707	2479.55678752	0.658844420786
434	OR9Q2-4	OR9Q2	619.436507379	670.78406353	638.529420914	Neg. Binomial	642.916663941	449.052537802	809.616551136	2479.55678752	0.794100198469
435	OR9Q2-5	OR9Q2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
436	OR9Q2-6	OR9Q2	1024.05415255	999.116469938	1056.22122136	Neg. Binomial	1026.46394795	546.395662761	1451.38998382	2479.55678752	0.707228215291
437	OR9Q2-7	OR9Q2	295.439117554	313.495227693	331.018970901	Neg. Binomial	313.317772049	211.003405952	352.908729101	2479.55678752	0.887815308075
438	OR9Q2-8	OR9Q2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
439	OR9Q2-9	OR9Q2	656.334806064	654.271719476	676.28553022	Neg. Binomial	662.29735192	98.5439537879	839.199040386	2479.55678752	0.789201750773
440	OTUD6A-1	OTUD6A	264.353564553	246.488614141	240.309324643	Neg. Binomial	250.383834446	103.940616086	275.66741128	2479.55678752	0.908282314849
441	OTUD6A-10	OTUD6A	912.853800348	962.02352315	994.006751932	Neg. Binomial	956.29469181	1114.04334606	1325.11041815	2479.55678752	0.72167170276
442	OTUD6A-2	OTUD6A	969.212160668	909.854088313	913.270417566	Neg. Binomial	930.778888849	740.503408951	1280.17574247	2479.55678752	0.727071180911
443	OTUD6A-3	OTUD6A	1219.41295312	1243.69060941	1255.44999939	Neg. Binomial	1239.51785397	225.150727945	1859.14653844	2479.55678752	0.666713370002
444	OTUD6A-4	OTUD6A	839.562659124	841.890237424	881.68826324	Neg. Binomial	854.380386596	373.763000192	1148.77406561	2479.55678752	0.743732307486
445	OTUD6A-5	OTUD6A	615.645586281	637.759375422	644.703375895	Neg. Binomial	632.702779199	153.510438888	794.148086208	2479.55678752	0.796706294692
446	OTUD6A-6	OTUD6A	1102.14712716	1024.00464069	1079.49228244	Neg. Binomial	1068.54801676	1077.59650755	1529.03146682	2479.55678752	0.698839781882
447	OTUD6A-7	OTUD6A	1503.22657931	1485.6323462	1491.72250732	Neg. Binomial	1493.52714428	53.2211970609	2393.13280845	2479.55678752	0.624088700386
448	OTUD6A-8	OTUD6A	525.168936081	509.010953667	540.695980447	Neg. Binomial	524.958623398	167.34560272	636.100081286	2479.55678752	0.825276774587
449	OTUD6A-9	OTUD6A	700.562218872	768.900890518	783.854822773	Neg. Binomial	751.105977388	1314.60577743	978.630586667	2479.55678752	0.767507155019
450	PIWIL3-1	PIWIL3	1210.56747056	1236.98994805	1218.64372932	Neg. Binomial	1222.06704931	122.217445995	1824.37141295	2479.55678752	0.669856499963
451	PIWIL3-10	PIWIL3	1024.5596087	1027.5942807	1015.37813456	Neg. Binomial	1022.51067465	26.9714364494	1444.1699345	2479.55678752	0.708026562681
452	PIWIL3-2	PIWIL3	442.779584222	389.595595942	394.658199167	Neg. Binomial	409.011126444	574.426028933	476.478870033	2479.55678752	0.858403493141
453	PIWIL3-3	PIWIL3	1243.42212008	1224.54586268	1351.85868102	Neg. Binomial	1273.27555459	3147.03939507	1927.11443664	2479.55678752	0.660716110255
454	PIWIL3-4	PIWIL3	1524.45573746	1363.5845858	1346.63456527	Neg. Binomial	1411.55829618	6420.79999016	2215.12804442	2479.55678752	0.637235531251
455	PIWIL3-5	PIWIL3	1227.75297954	1184.10258521	1169.25208947	Neg. Binomial	1193.70255141	616.472031986	1768.37210058	2479.55678752	0.675029056959
456	PIWIL3-6	PIWIL3	1183.02011058	1104.65188628	1064.76977441	Neg. Binomial	1117.48059042	2412.81149238	1621.10401065	2479.55678752	0.689333061348
457	PIWIL3-7	PIWIL3	1271.98039235	1297.53520958	1297.24292542	Neg. Binomial	1288.91950912	143.481076756	1958.92372493	2479.55678752	0.657973300703
458	PIWIL3-8	PIWIL3	1714.75997657	1657.45644809	1709.71061011	Neg. Binomial	1693.97567826	671.076436258	2851.26056601	2479.55678752	0.594114651761
459	PIWIL3-9	PIWIL3	354.830214753	405.629321328	360.701446771	Neg. Binomial	373.720327617	514.837167382	430.047685788	2479.55678752	0.869020669028
460	PLA2G2E-1	PLA2G2E	2188.37238572	2114.29796692	2150.91093144	Neg. Binomial	2151.19376136	914.543249808	4017.50899246	2479.55678752	0.535454622603
461	PLA2G2E-10	PLA2G2E	1153.45092602	1083.59266488	1173.28890619	Neg. Binomial	1136.77749903	1479.90420132	1657.94446274	2479.55678752	0.685654751758
462	PLA2G2E-2	PLA2G2E	1905.06421568	1774.23940314	1895.87909876	Neg. Binomial	1858.39423919	3555.07927772	3251.23555892	2479.55678752	0.571596307162
463	PLA2G2E-3	PLA2G2E	706.880420701	732.765181066	732.56350447	Neg. Binomial	724.069702079	147.742476054	935.509478779	2479.55678752	0.773984356656
464	PLA2G2E-4	PLA2G2E	1212.083839	1157.29993979	1225.29260391	Neg. Binomial	1198.2254609	866.52771747	1777.25807769	2479.55678752	0.674198911201
465	PLA2G2E-5	PLA2G2E	1127.67266256	1171.17988117	1151.44260395	Neg. Binomial	1150.09838256	316.383144102	1683.55109323	2479.55678752	0.683138389553
466	PLA2G2E-6	PLA2G2E	1617.96512454	1533.01559435	1642.03456512	Neg. Binomial	1597.67176134	2186.76629301	2627.11180878	2479.55678752	0.608147607574
467	PLA2G2E-7	PLA2G2E	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
468	PLA2G2E-8	PLA2G2E	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
469	PLA2G2E-9	PLA2G2E	677.058508065	654.271719476	632.830385547	Neg. Binomial	654.720204363	326.121706258	827.597287944	2479.55678752	0.791109654297
470	POLA1-1	POLA1	927.764756666	854.573632132	494.866237703	Neg. Binomial	759.068208834	35794.1642264	991.442215576	2479.55678752	0.765620221641
471	POLA1-10	POLA1	1233.31299715	1208.51213729	1294.86832735	Neg. Binomial	1245.56448726	1317.94809861	1871.25327961	2479.55678752	0.665631157918
472	POLA1-2	POLA1	898.953756323	946.947035101	893.561253588	Neg. Binomial	913.154015004	575.830617929	1249.44405656	2479.55678752	0.730848260239
473	POLA1-3	POLA1	859.780904979	830.64269872	837.758198953	Neg. Binomial	842.727267551	153.851665363	1129.14508667	2479.55678752	0.746340995056
474	POLA1-4	POLA1	1388.48803408	1362.62734846	1328.58761994	Neg. Binomial	1359.90100083	601.726421399	2105.73216765	2479.55678752	0.645809102276
475	POLA1-5	POLA1	1360.94067411	1301.12484959	1297.00546561	Neg. Binomial	1319.69032977	853.623674813	2022.06688967	2479.55678752	0.652644250551
476	POLA1-6	POLA1	740.998710581	810.30140532	755.597105745	Neg. Binomial	768.965740549	889.837447938	1007.43912947	2479.55678752	0.763287545675
477	POLA1-7	POLA1	909.315607323	865.342552167	939.628456138	Neg. Binomial	904.762205209	930.099323536	1234.89969272	2479.55678752	0.732660482906
478	POLA1-8	POLA1	826.168071245	837.582669409	769.132314742	Neg. Binomial	810.961018465	896.535736128	1076.1930054	2479.55678752	0.75354607807
479	POLA1-9	POLA1	828.189895831	848.590898779	844.169613741	Neg. Binomial	840.316802784	76.7888963505	1125.0984753	2479.55678752	0.746882891795
480	POLR2A-1	POLR2A	1239.3784709	1256.85262278	1289.40675179	Neg. Binomial	1261.87928182	429.771798704	1904.06635732	2479.55678752	0.662728626539
481	POLR2A-10	POLR2A	1041.23966153	982.36481655	1022.97684838	Neg. Binomial	1015.52710882	605.457204992	1431.44632226	2479.55678752	0.709441278396
482	POLR2A-2	POLR2A	887.833721102	808.386930647	911.608198917	Neg. Binomial	869.276283555	1947.96094803	1174.0248019	2479.55678752	0.740424122342
483	POLR2A-3	POLR2A	1176.70190875	1050.32866744	1068.80659112	Neg. Binomial	1098.6123891	3105.89214991	1585.37243734	2479.55678752	0.692968013843
484	POLR2A-4	POLR2A	705.364052262	637.041447419	639.004340528	Neg. Binomial	660.469946736	1008.3825137	836.396770731	2479.55678752	0.789661043477
485	POLR2A-5	POLR2A	1835.31126748	1803.43514191	1832.2398705	Neg. Binomial	1823.6620933	206.137027767	3164.92737396	2479.55678752	0.576209776029
486	POLR2A-6	POLR2A	927.006572446	927.323669703	977.859485059	Neg. Binomial	944.063242403	571.109767288	1303.50465957	2479.55678752	0.724249994406
487	POLR2A-7	POLR2A	590.878235109	552.80456181	515.050321295	Neg. Binomial	552.911039405	958.317754303	676.203483859	2479.55678752	0.817669610706
488	POLR2A-8	POLR2A	407.650382049	437.218153432	451.173633223	Neg. Binomial	432.014056235	329.253545945	507.284018078	2479.55678752	0.851621657374
489	POLR2A-9	POLR2A	284.824538481	260.368555519	254.319453254	Neg. Binomial	266.504182418	173.916329506	295.148204448	2479.55678752	0.9029503768
490	POLR2D-1	POLR2D	924.226563641	1017.54328867	1013.2409963	Neg. Binomial	985.003616204	1850.01001238	1376.29617656	2479.55678752	0.715691602564
491	POLR2D-10	POLR2D	752.876930021	684.903314243	747.286012501	Neg. Binomial	728.355418922	949.252426955	942.305597011	2479.55678752	0.772950326552
492	POLR2D-2	POLR2D	1259.59671676	1232.92168937	1182.31237885	Neg. Binomial	1224.94359499	1027.30314264	1830.08674738	2479.55678752	0.669336356186
493	POLR2D-3	POLR2D	568.385436595	552.086633808	585.813343769	Neg. Binomial	568.761804724	189.65265395	699.224632654	2479.55678752	0.813417860531
494	POLR2D-4	POLR2D	1462.03190338	1509.80258894	1519.50530473	Neg. Binomial	1497.11326568	631.041439479	2401.04421881	2479.55678752	0.623525903418
495	POLR2D-5	POLR2D	1095.07074111	1113.50633165	1147.16832742	Neg. Binomial	1118.58180006	465.239939678	1623.19829028	2479.55678752	0.689122091094
496	POLR2D-6	POLR2D	801.906176219	829.206842715	813.537298643	Neg. Binomial	814.883439192	125.127112377	1082.68735593	2479.55678752	0.752648892341
497	POLR2D-7	POLR2D	708.39678914	746.884431779	706.917845318	Neg. Binomial	720.733022079	342.312660453	930.228562463	2479.55678752	0.774791326736
498	POLR2D-8	POLR2D	699.804034652	664.322711509	655.863986822	Neg. Binomial	673.330244328	362.355790957	856.174864063	2479.55678752	0.786440098384
499	POLR2D-9	POLR2D	1136.51814512	1229.09274002	1145.98102839	Neg. Binomial	1170.53063784	1729.68426564	1723.10599366	2479.55678752	0.679314355676
500	POLR2F-1	POLR2F	2212.88700882	2209.5430819	2242.33295712	Neg. Binomial	2221.58768261	217.046848386	4212.04495158	2479.55678752	0.52743684081
501	POLR2F-10	POLR2F	1506.00658812	1481.08546885	1429.03311828	Neg. Binomial	1472.04172508	1028.38049386	2345.95066369	2479.55678752	0.627481961948
502	POLR2F-2	POLR2F	1574.74862402	1577.28782117	1578.87025647	Neg. Binomial	1576.96890055	2.88216418868	2579.90254008	2479.55678752	0.611251346148
503	POLR2F-3	POLR2F	936.610239227	947.186344435	941.765594401	Neg. Binomial	941.854059354	18.6462465858	1299.61520182	2479.55678752	0.724717637984
504	POLR2F-4	POLR2F	681.860341456	649.724842128	671.298874274	Neg. Binomial	667.628019286	178.852641015	847.388843631	2479.55678752	0.787865009439
505	POLR2F-5	POLR2F	1026.58143328	1000.79163528	1002.55530498	Neg. Binomial	1009.97612451	138.38656142	1421.36084344	2479.55678752	0.710569824107
506	POLR2F-6	POLR2F	1541.89397451	1636.87584536	1636.57298956	Neg. Binomial	1605.11426981	1998.41815585	2644.16763294	2479.55678752	0.607039527227
507	POLR2F-7	POLR2F	1543.91579909	1579.92022384	1510.00691245	Neg. Binomial	1544.61431179	814.889144918	2506.81585693	2479.55678752	0.616165845419
508	POLR2F-8	POLR2F	1886.10961019	1732.12096034	1732.50675158	Neg. Binomial	1783.57910737	5256.27681007	3066.5319513	2479.55678752	0.581627433104
509	POLR2F-9	POLR2F	1285.88043637	1360.71287379	1413.12331122	Neg. Binomial	1353.23887379	2726.38853799	2091.78031747	2479.55678752	0.64693164119
510	POU4F2-1	POU4F2	478.919698687	498.002724297	494.39131809	Neg. Binomial	490.437913691	68.508347575	587.442889902	2479.55678752	0.834869094719
511	POU4F2-10	POU4F2	834.760825733	840.215072085	795.965272928	Neg. Binomial	823.647056915	388.098716239	1097.24211139	2479.55678752	0.750652065175
512	POU4F2-2	POU4F2	947.224818301	904.110664294	897.598070307	Neg. Binomial	916.311184301	484.895363627	1254.93064674	2479.55678752	0.730168783974
513	POU4F2-3	POU4F2	1120.59627651	1044.34593409	1074.98054611	Neg. Binomial	1079.97425224	981.487670301	1550.35847226	2479.55678752	0.696596478532
514	POU4F2-4	POU4F2	646.983867356	710.748722327	681.509645974	Neg. Binomial	679.747411886	679.212189403	866.0938373	2479.55678752	0.784842684027
515	POU4F2-5	POU4F2	1030.62508245	958.194573804	968.598552587	Neg. Binomial	985.806069614	1022.41241823	1377.73643869	2479.55678752	0.715525874128
516	POU4F2-6	POU4F2	712.440438311	714.099053005	714.991478755	Neg. Binomial	713.84365669	1.11724819659	919.353273877	2479.55678752	0.776462842928
517	POU4F2-7	POU4F2	643.698402405	600.666428634	612.646301955	Neg. Binomial	619.003710998	328.833452641	773.533583497	2479.55678752	0.800228618646
518	POU4F2-8	POU4F2	953.290292058	903.392736292	953.401124942	Neg. Binomial	936.694717764	554.513032302	1290.54706698	2479.55678752	0.725812131714
519	POU4F2-9	POU4F2	716.484087482	739.94446109	737.787620223	Neg. Binomial	731.405389598	112.097955511	947.151141672	2479.55678752	0.772216130476
520	PSMA3-1	PSMA3	1263.13490978	1272.64703883	1270.17250743	Neg. Binomial	1268.65148535	16.236853933	1917.74998528	2479.55678752	0.661531218921
521	PSMA3-10	PSMA3	785.731579535	854.334322798	834.908681269	Neg. Binomial	824.991527867	833.564362998	1099.48051093	2479.55678752	0.750346658868
522	PSMA3-11	PSMA3	1018.24140687	1039.5597474	1041.02379371	Neg. Binomial	1032.94164933	108.405802742	1463.24776544	2479.55678752	0.705923954729
523	PSMA3-2	PSMA3	454.657803662	462.345633514	470.17041778	Neg. Binomial	462.391284985	40.1079081574	548.618671068	2479.55678752	0.842828196287
524	PSMA3-3	PSMA3	961.3775904	948.62220044	1016.32797379	Neg. Binomial	975.44258821	862.924039185	1359.17578105	2479.55678752	0.717672137639
525	PSMA3-4	PSMA3	431.154092855	422.859593385	434.076527122	Neg. Binomial	429.363404454	22.5732162181	503.712551855	2479.55678752	0.852397667822
526	PSMA3-5	PSMA3	1630.85425627	1709.86519227	1637.28536899	Neg. Binomial	1659.33493918	1283.54644064	2769.77227791	2479.55678752	0.599087135217
527	PSMA3-6	PSMA3	1309.1314191	1273.36496684	1254.02524055	Neg. Binomial	1278.84054216	521.106114958	1938.4072601	2479.55678752	0.659737800455
528	PSMA3-7	PSMA3	1206.27109332	1278.39046285	1339.03585144	Neg. Binomial	1274.56580254	2945.06084637	1929.73046469	2479.55678752	0.66048902987
529	PSMA3-9	PSMA3	896.173747518	943.118085755	913.507877373	Neg. Binomial	917.599903549	375.667487863	1257.1725188	2479.55678752	0.729891792757
530	PSMB2-1	PSMB2	1408.45355187	1415.75402064	1440.90610863	Neg. Binomial	1421.70456038	193.232534975	2236.86792634	2479.55678752	0.635578231347
531	PSMB2-10	PSMB2	1270.96948005	1278.62977219	1247.61382576	Neg. Binomial	1265.73769267	174.017288437	1911.85796493	2479.55678752	0.662045882009
532	PSMB2-11	PSMB2	953.290292058	959.630429809	944.140192471	Neg. Binomial	952.353638113	40.4299024379	1318.13572328	2479.55678752	0.722500438531
533	PSMB2-12	PSMB2	922.204739056	1044.58524342	999.230867685	Neg. Binomial	988.67361672	2551.89241536	1382.88742353	2479.55678752	0.714934274404
534	PSMB2-13	PSMB2	1514.5993426	1477.97444751	1546.81318253	Neg. Binomial	1513.12899088	790.876206949	2436.50342399	2479.55678752	0.621024775086
535	PSMB2-14	PSMB2	667.202113211	682.031602233	684.12170385	Neg. Binomial	677.785139765	56.7283129794	863.05724081	2479.55678752	0.785330459806
536	PSMB2-15	PSMB2	869.131843687	842.368856092	847.968970652	Neg. Binomial	853.15655681	132.83177591	1146.7074503	2479.55678752	0.744005418809
537	PSMB2-16	PSMB2	444.043224588	417.834097368	426.952732913	Neg. Binomial	429.61001829	118.016974392	504.044598189	2479.55678752	0.852325408969
