	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
351	PSMC2-32	PSMC2	855.066761871	915.854980636	918.461954842	Neg. Binomial	896.46123245	857.883816329	1595.64122542	1149.40751934	0.561818796212
352	PSMC2-36	PSMC2	2238.04765793	2390.46242921	2309.0169776	Neg. Binomial	2312.50902158	3877.80760297	6965.07817997	1149.40751934	0.332014797512
353	PSMC2-39	PSMC2	2016.0925183	2049.20865881	2092.35415748	Neg. Binomial	2052.5517782	974.89449202	5717.89129555	1149.40751934	0.358970059433
354	PSMC2-40	PSMC2	1355.23650361	1391.65445695	1544.53779625	Neg. Binomial	1430.47625227	6726.0624618	3210.75198031	1149.40751934	0.445526861321
355	PSMC2-6	PSMC2	2180.24684032	2260.30041797	2272.78573677	Neg. Binomial	2237.77766502	1680.87842625	6594.49953591	1149.40751934	0.339340029192
356	PSMC4-1	PSMC4	1909.35367511	1940.62791368	2079.31091078	Neg. Binomial	1976.43083319	5455.16818215	5374.94595743	1149.40751934	0.367711759122
357	PSMC4-10	PSMC4	2956.70449024	2876.7153313	2831.47147025	Neg. Binomial	2888.29709726	2680.95353405	10146.175597	1149.40751934	0.284668550199
358	PSMC4-12	PSMC4	1387.60496147	1399.74743175	1363.38159214	Neg. Binomial	1383.57799512	228.520610749	3049.0343597	1149.40751934	0.453775796497
359	PSMC4-13	PSMC4	1280.09544071	1325.89903677	1269.180366	Neg. Binomial	1291.72494783	603.790653541	2743.38879443	1149.40751934	0.470850121736
360	PSMC4-22	PSMC4	2071.96664199	2255.24230872	2142.71558222	Neg. Binomial	2156.64151098	5695.29408176	6203.1633308	1149.40751934	0.347668019681
361	PSMC4-3	PSMC4	2226.10215562	2095.0688493	2105.39740418	Neg. Binomial	2142.1894697	3538.44927014	6134.66006597	1149.40751934	0.349194486192
362	PSMC4-5	PSMC4	950.245441539	745.228095436	832.231601685	Neg. Binomial	842.568379553	7058.7765222	1460.20960973	1149.40751934	0.577018788218
363	PSMC4-6	PSMC4	1455.03924868	1547.10701442	1466.27831607	Neg. Binomial	1489.47485972	1681.78540012	3419.63045765	1149.40751934	0.435566029187
364	PSMC4-8	PSMC4	1694.71997238	1780.79166154	1728.95481203	Neg. Binomial	1734.82214865	1251.93543198	4353.22148641	1149.40751934	0.398514560784
365	PSMD1-1	PSMD1	2238.8183355	2250.85861404	2302.85766666	Neg. Binomial	2264.1782054	772.211746235	6724.30471367	1149.40751934	0.33671558649
366	PSMD1-12	PSMD1	862.388198769	881.122630487	841.289411891	Neg. Binomial	861.600080382	264.758115915	1507.45865189	1149.40751934	0.571558018725
367	PSMD1-2	PSMD1	639.277042787	639.00780129	673.901079292	Neg. Binomial	650.728641123	268.493027179	1019.133891	1149.40751934	0.638511432959
368	PSMD1-24	PSMD1	1715.14292794	1736.95471475	1722.43318869	Neg. Binomial	1724.84361046	82.1974071955	4313.20798993	1149.40751934	0.39989808386
369	PSMD1-27	PSMD1	1629.98305665	1460.1075354	1564.10266629	Neg. Binomial	1551.39775278	4890.32286697	3645.37656085	1149.40751934	0.425579559994
370	PSMD1-3	PSMD1	1794.90805624	1778.09400327	1709.38994199	Neg. Binomial	1760.79733383	1368.47869761	4458.19333888	1149.40751934	0.394957598289
371	PSMD1-4	PSMD1	948.704086402	867.297131883	810.8551696	Neg. Binomial	875.618795962	3201.67902377	1542.66530727	1149.40751934	0.567601275427
372	PSMD1-5	PSMD1	673.57219457	642.717081404	585.134539278	Neg. Binomial	633.807938417	1343.2228933	983.303218414	1149.40751934	0.644570186031
373	PSMD1-7	PSMD1	1697.80268265	1782.81490524	1656.13001798	Neg. Binomial	1712.24920196	2779.19440339	4262.95230793	1149.40751934	0.401658071279
374	PSMD1-9	PSMD1	1851.93819628	1845.87266716	1891.27077092	Neg. Binomial	1863.02721145	404.981099591	4882.7311304	1149.40751934	0.381554331315
375	PSMD11-11	PSMD11	803.04602602	824.134599659	832.956226502	Neg. Binomial	820.045617394	157.463236795	1405.10775009	1149.40751934	0.583617603232
376	PSMD11-13	PSMD11	1004.57821009	858.866949808	879.694527162	Neg. Binomial	914.379895687	4140.16595701	1641.78995658	1149.40751934	0.556940851064
377	PSMD11-14	PSMD11	1875.8292009	2064.04577926	2049.2389809	Neg. Binomial	1996.37132035	7301.7414941	5463.808571	1149.40751934	0.365380904988
378	PSMD11-20	PSMD11	1239.2495296	1230.13216839	1241.64462298	Neg. Binomial	1237.00877366	24.5999287133	2568.29526723	1149.40751934	0.481645856472
379	PSMD11-24	PSMD11	1604.16535812	1755.8383226	1627.50733773	Neg. Binomial	1662.50367282	4446.48642711	4067.14990631	1149.40751934	0.408763805395
380	PSMD11-3	PSMD11	673.57219457	663.286725667	668.828705577	Neg. Binomial	668.562541938	17.6672333005	1057.4375623	1149.40751934	0.632247771193
381	PSMD11-6	PSMD11	1956.75034555	1998.96477364	1951.05231827	Neg. Binomial	1968.92247915	456.680981492	5341.66509976	1149.40751934	0.368597140102
382	PSMD11-9	PSMD11	1011.89964699	1031.85428599	878.969902346	Neg. Binomial	974.241278442	4604.68215455	1800.01112304	1149.40751934	0.541241810105
383	PSMD6-1	PSMD6	645.057124548	693.298173854	734.044939057	Neg. Binomial	690.800079153	1322.92542708	1105.97462894	1149.40751934	0.624607528129
384	PSMD6-10	PSMD6	433.506132089	407.009190584	436.948764315	Neg. Binomial	425.821362329	178.924188995	583.575535297	1149.40751934	0.729676514134
385	PSMD6-13	PSMD6	1417.66138663	1522.82809004	1313.0201674	Neg. Binomial	1417.83654802	7336.57607451	3166.79019857	1149.40751934	0.447720391665
386	PSMD6-21	PSMD6	2051.92902522	1955.46503413	1967.71868905	Neg. Binomial	1991.70424947	1838.53715042	5442.94826049	1149.40751934	0.365923788753
387	PSMD6-23	PSMD6	894.371317847	943.843185125	943.461511009	Neg. Binomial	927.225337994	539.717599087	1675.21664043	1149.40751934	0.553495778168
388	PSMD6-25	PSMD6	1760.99824324	1648.26919932	1844.17015785	Neg. Binomial	1751.1458668	6444.73225289	4419.05241451	1149.40751934	0.396271802764
389	PSMD6-3	PSMD6	1535.57505455	1516.75835895	1656.13001798	Neg. Binomial	1569.48781049	3812.44739797	3712.58496781	1149.40751934	0.42274798398
390	PSMD7-1	PSMD7	702.472603376	657.554201856	617.018031202	Neg. Binomial	659.014945478	1218.14753687	1036.86239389	1149.40751934	0.63558573381
391	PSMD7-19	PSMD7	1994.12820761	1920.05826942	1937.64675917	Neg. Binomial	1950.61107873	998.429414782	5260.91096495	1149.40751934	0.370774394726
392	PSMD7-2	PSMD7	1387.99030025	1306.67822164	1485.48087371	Neg. Binomial	1393.38313187	5342.93938097	3082.52864336	1149.40751934	0.452026012756
393	PSMD7-23	PSMD7	1637.68983234	1785.84977078	1480.04618759	Neg. Binomial	1634.5285969	15590.9686201	3958.92937656	1149.40751934	0.412871370371
394	PSMD7-24	PSMD7	1518.62014805	1567.67665868	1478.23462554	Neg. Binomial	1521.51047742	1337.48988398	3535.586507	1149.40751934	0.430341747943
395	PSMD7-25	PSMD7	1463.51670193	1501.24682393	1386.56958626	Neg. Binomial	1450.44437071	2277.25439508	3280.76898327	1149.40751934	0.442104999804
396	PSMD7-5	PSMD7	663.938724968	530.427056164	667.379455944	Neg. Binomial	620.581745692	4065.90712689	955.64280681	1149.40751934	0.649386717788
397	PSMD7-9	PSMD7	1352.53913212	1306.67822164	1462.65519199	Neg. Binomial	1373.95751525	4284.17611455	3016.33345412	1149.40751934	0.455505843817
398	RNASE9-12	RNASE9	3157.85133553	3019.01680472	3064.07603633	Neg. Binomial	3080.31472553	3344.35200429	11335.2970957	1149.40751934	0.271745389602
399	RNASE9-4	RNASE9	1504.36261304	1552.50233095	1472.79993942	Neg. Binomial	1509.88829447	1074.01178023	3493.31247034	1149.40751934	0.432222512956
400	RNASE9-5	RNASE9	1257.74579123	1177.19062496	1310.84629295	Neg. Binomial	1248.59423638	3019.1817424	2604.93438632	1149.40751934	0.47931888148
401	RNASE9-8	RNASE9	2995.62370743	3051.38870389	3111.53896181	Neg. Binomial	3052.85045771	2240.45939511	11161.2852472	1149.40751934	0.273521408161
402	RPL11-1	RPL11	1362.5579405	1458.42149899	1349.25140822	Neg. Binomial	1390.07694924	2364.99937405	3071.21605116	1149.40751934	0.452614510371
403	RPL11-10	RPL11	1034.24929647	995.773106708	952.519321215	Neg. Binomial	994.180574798	1114.56622147	1854.09753086	1149.40751934	0.536207269709
404	RPL11-11	RPL11	1301.28907383	1395.70094435	1363.38159214	Neg. Binomial	1353.45720344	1534.84696138	2947.18820896	1149.40751934	0.459236773317
405	RPL11-14	RPL11	979.916527913	1022.41248206	1018.46017951	Neg. Binomial	1006.92972983	367.459988082	1889.04287399	1149.40751934	0.533036991214
406	RPL11-15	RPL11	1468.52610612	1391.31724967	1306.49854405	Neg. Binomial	1388.78063328	4378.70568975	3066.78570539	1149.40751934	0.452845671883
407	RPL11-19	RPL11	1169.50320968	1198.43468379	1239.83306093	Neg. Binomial	1202.59031813	833.015977872	2460.82418988	1149.40751934	0.488694122514
408	RPL11-2	RPL11	1955.97966798	1941.30232825	2104.31046695	Neg. Binomial	2000.53082106	5421.01150079	5482.43214733	1149.40751934	0.364898418676
409	RPL11-20	RPL11	1950.97026379	1855.31447108	1913.37182782	Neg. Binomial	1906.55218756	1548.25885978	5068.99995543	1149.40751934	0.376119985071
410	RPL11-22	RPL11	2110.88585918	1940.62791368	2075.32547429	Neg. Binomial	2042.27974905	5377.30464597	5671.02456167	1149.40751934	0.360125357745
411	RPL11-3	RPL11	1649.63533464	1481.01438695	1639.4636472	Neg. Binomial	1590.0377896	5960.29503322	3789.62334112	1149.40751934	0.41957673533
412	RPL11-5	RPL11	2482.35244704	2474.76424996	2516.62198751	Neg. Binomial	2491.24622817	331.561370195	7890.81745504	1149.40751934	0.315714593876
413	RPL11-7	RPL11	1694.71997238	1690.42010969	1538.74079772	Neg. Binomial	1641.2936266	5261.62282516	3984.97480441	1149.40751934	0.411870515412
414	RPL11-8	RPL11	1333.27219291	1434.14257461	1346.71522136	Neg. Binomial	1371.37666296	1999.89900161	3007.5882938	1149.40751934	0.455972203971
415	RPL11-9	RPL11	1281.25145706	1371.08481269	1315.19404184	Neg. Binomial	1322.51010386	1371.76767906	2844.19231439	1149.40751934	0.464986174519
416	RPL18A-12	RPL18A	788.788491009	776.588372756	734.044939057	Neg. Binomial	766.473934274	550.627012957	1277.59142919	1149.40751934	0.599936659531
417	RPL18A-14	RPL18A	1784.11857029	1742.35003128	1712.65075366	Neg. Binomial	1746.37311841	859.367417338	4399.75672465	1149.40751934	0.396924927377
418	RPL18A-16	RPL18A	1389.1463166	1400.42184631	1382.94646218	Neg. Binomial	1390.83820836	52.3294239513	3073.81912618	1149.40751934	0.452478871159
419	RPL18A-25	RPL18A	1001.88083861	920.575882598	989.837499262	Neg. Binomial	970.764740157	1283.63438196	1790.65165135	1149.40751934	0.542129307744
420	RPL18A-3	RPL18A	1524.40022982	1425.03797797	1520.98748971	Neg. Binomial	1490.14189917	2121.2014101	3422.02666788	1149.40751934	0.435455957475
421	RPL18A-4	RPL18A	1726.70309146	1702.55957188	1744.17193318	Neg. Binomial	1724.47819884	291.073175746	4311.74599398	1149.40751934	0.399948930491
422	RPL18A-5	RPL18A	683.591002956	745.565302719	699.987572684	Neg. Binomial	709.71462612	687.443422789	1147.93592018	1149.40751934	0.618252825478
423	RPL27-10	RPL27	1468.91144491	1465.84005921	1342.00516005	Neg. Binomial	1425.58555472	3494.41342189	3193.70881792	1149.40751934	0.446373052773
424	RPL27-12	RPL27	1413.80799879	1324.88741492	1577.5082254	Neg. Binomial	1438.73454637	10946.8787017	3239.62505743	1149.40751934	0.444105265537
425	RPL27-15	RPL27	1656.95677154	1718.40831418	1709.02762958	Neg. Binomial	1694.79757177	730.629288158	4193.7709654	1149.40751934	0.404122586987
426	RPL27-16	RPL27	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
427	RPL27-17	RPL27	1312.07855979	1344.44543733	1351.42528267	Neg. Binomial	1335.98309326	293.833067117	2888.82731557	1149.40751934	0.462465543046
428	RPL27-18	RPL27	2034.97411872	1928.82565878	1986.92124669	Neg. Binomial	1983.57367473	1883.51904362	5406.69772506	1149.40751934	0.366873418045
429	RPL27-2	RPL27	1071.24181974	1086.81907312	944.186135826	Neg. Binomial	1034.0823429	4081.10582654	1964.41059802	1149.40751934	0.526408452459
430	RPL27-20	RPL27	1383.75157363	1300.27128326	1377.14946365	Neg. Binomial	1353.72410685	1435.86681739	2948.08374573	1149.40751934	0.459187805913
431	RPL27-4	RPL27	2881.94876613	2921.56389994	2838.71771842	Neg. Binomial	2880.7434615	1144.64134504	10100.7091841	1149.40751934	0.285202099079
432	RPL27-6	RPL27	2755.94298373	2832.54117722	2966.25168611	Neg. Binomial	2851.57861569	7552.83708115	9926.09349804	1149.40751934	0.287281055357
433	RPL3-1	RPL3	777.228327487	725.670073022	710.494632523	Neg. Binomial	737.797677677	815.770404596	1211.38550795	1149.40751934	0.609052752269
434	RPL3-11	RPL3	1285.1048449	1277.34118801	1329.32422577	Neg. Binomial	1297.25675289	524.207136399	2761.38070773	1149.40751934	0.469785549404
435	RPL3-13	RPL3	1238.09351325	1190.00450172	1139.11021145	Neg. Binomial	1189.06940881	1633.38620525	2419.1692952	1149.40751934	0.491519717601
436	RPL3-15	RPL3	1376.04479795	1177.52783225	1275.70198935	Neg. Binomial	1276.42487318	6568.42555897	2693.9033823	1149.40751934	0.473819841338
437	RPL3-16	RPL3	687.444390797	645.077532385	628.612028265	Neg. Binomial	653.711317149	614.145599858	1025.50154731	1149.40751934	0.637455222628
438	RPL3-2	RPL3	1827.2765141	1871.50042067	1781.85242363	Neg. Binomial	1826.8764528	1339.54058674	4730.52682714	1149.40751934	0.386188794516
439	RPL3-20	RPL3	1658.49812668	1612.52522732	1668.44863986	Neg. Binomial	1646.49066462	593.327584248	4005.037536	1149.40751934	0.411104927187
440	RPL3-24	RPL3	1525.55624617	1556.88602562	1603.9570312	Neg. Binomial	1562.133101	1038.21308222	3685.19196756	1149.40751934	0.423894634186
441	RPL3-3	RPL3	1007.27558158	999.145179538	1070.9954787	Neg. Binomial	1025.80541327	1032.08824622	1941.30033409	1149.40751934	0.52841149577
442	RPL3-6	RPL3	2620.30373174	2451.83415471	2334.37884617	Neg. Binomial	2468.83891087	13770.0875641	7771.71492769	1149.40751934	0.317669772225
443	RPL3-7	RPL3	573.384110709	639.345008573	478.977003669	Neg. Binomial	563.902040984	4331.27098929	840.553712802	1149.40751934	0.670869728365
444	RPL3-9	RPL3	1603.78001934	1611.17639819	1653.59383112	Neg. Binomial	1622.85008288	481.706764502	3914.15438289	1149.40751934	0.414610647444
445	RPL30-1	RPL30	1879.68258874	1838.45410693	1808.66354184	Neg. Binomial	1842.26674584	847.88561148	4795.04607407	1149.40751934	0.384202094699
446	RPL30-10	RPL30	1666.59024114	1506.64214046	1722.79550109	Neg. Binomial	1632.00929423	8384.96682987	3949.25038726	1149.40751934	0.41324533372
447	RPL30-13	RPL30	2411.45011077	2499.38038162	2432.92782121	Neg. Binomial	2447.91943787	1400.99637362	7661.30935699	1149.40751934	0.319517111737
448	RPL30-15	RPL30	1643.85525288	1655.01334498	1416.64151615	Neg. Binomial	1571.83670467	12063.5237731	3721.35337703	1149.40751934	0.422383080944
449	RPL30-16	RPL30	1551.75928349	1541.03728332	1433.67019933	Neg. Binomial	1508.82225538	2843.07597888	3489.44667277	1149.40751934	0.432395848647
450	RPL30-17	RPL30	2435.34111538	2218.82392216	2515.53505028	Neg. Binomial	2389.90002927	15705.361745	7359.08811429	1149.40751934	0.324754914217
451	RPL30-18	RPL30	1967.53983151	1999.97639549	2048.15204368	Neg. Binomial	2005.22275689	1096.81694581	5503.47575865	1149.40751934	0.364355698986
452	RPL30-19	RPL30	3487.7013347	3582.82738191	3401.02657598	Neg. Binomial	3490.51843086	5512.55685486	14090.5177446	1149.40751934	0.247721091171
453	RPL30-24	RPL30	2112.42721432	2103.16182409	2109.38284067	Neg. Binomial	2108.32395969	14.8685238137	5975.55976965	1149.40751934	0.352824512007
454	RPL30-8	RPL30	831.561096042	861.564608072	782.232489351	Neg. Binomial	825.119397822	1069.67858144	1417.44371205	1149.40751934	0.58211792878
455	RPL34-10	RPL34	529.07015054	531.10147073	574.62747944	Neg. Binomial	544.93303357	441.567768049	803.28527686	1149.40751934	0.678380457438
456	RPL34-11	RPL34	2070.42528686	2036.05757477	2004.31224228	Neg. Binomial	2036.9317013	728.871159204	5646.69645921	1149.40751934	0.360729802995
457	RPL34-13	RPL34	1158.32838494	1213.94621881	1183.31232525	Neg. Binomial	1185.195643	517.330683606	2407.29371401	1149.40751934	0.49233528759
458	RPL34-15	RPL34	1854.63556777	2022.56928345	1810.11279148	Neg. Binomial	1895.77254757	8369.08571676	5022.56047234	1149.40751934	0.377451413081
459	RPL34-17	RPL34	1399.55046377	1310.72470903	1308.31010609	Neg. Binomial	1339.5284263	1802.29420912	2900.62523023	1149.40751934	0.461806789907
460	RPL34-25	RPL34	901.307415961	954.633818181	992.735998528	Neg. Binomial	949.559077557	1406.07411457	1734.01752819	1149.40751934	0.547606389277
461	RPL34-28	RPL34	1881.22394387	1936.244219	1953.58850513	Neg. Binomial	1923.685556	951.631629232	5143.22784723	1149.40751934	0.374023009118
462	RPL34-7	RPL34	2123.60203906	2019.5344179	2074.23853707	Neg. Binomial	2072.45833134	1806.5961952	5809.23877074	1149.40751934	0.356752134511
463	RPL34-9	RPL34	2312.03270447	2381.69503985	2369.16083736	Neg. Binomial	2354.29619389	919.285641128	7176.52893148	1149.40751934	0.328054999342
464	RPL35A-10	RPL35A	1027.69853714	993.74986301	1092.37191079	Neg. Binomial	1037.94010365	1673.49622698	1975.22269545	1149.40751934	0.525480041334
465	RPL35A-11	RPL35A	2864.99385963	3106.01628374	2905.74551394	Neg. Binomial	2958.91855244	11095.6541655	10576.0594295	1149.40751934	0.279775144245
466	RPL35A-12	RPL35A	1664.27820844	1828.00068116	1703.95525587	Neg. Binomial	1732.07804849	4862.95374463	4342.20049469	1149.40751934	0.398894074699
467	RPL35A-14	RPL35A	1100.91290611	1147.51638406	1147.80570925	Neg. Binomial	1132.07833314	485.655872492	2247.08874572	1149.40751934	0.503797785154
468	RPL35A-19	RPL35A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
469	RPL35A-4	RPL35A	3563.99841395	3583.83900375	3497.40167656	Neg. Binomial	3548.41303142	1366.6873296	14502.9568548	1149.40751934	0.244668247099
470	RPL35A-5	RPL35A	1159.86974008	1182.92314877	1204.68875734	Neg. Binomial	1182.49388206	334.882852978	2399.02653701	1149.40751934	0.492905711471
471	RPL35A-6	RPL35A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
472	RPL35A-8	RPL35A	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
473	RPL35A-9	RPL35A	2349.79590531	2263.33528352	2287.64054551	Neg. Binomial	2300.25724478	1325.49707029	6903.65795614	1149.40751934	0.333193976207
474	RPL36-13	RPL36	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
475	RPL36-17	RPL36	1163.33778913	1140.43503112	1187.29776174	Neg. Binomial	1163.690194	366.081348122	2341.84054087	1149.40751934	0.496912652117
476	RPL36-18	RPL36	2323.592868	2338.86971491	2546.69391739	Neg. Binomial	2403.05216677	10355.3732697	7427.08378223	1149.40751934	0.323552586349
477	RPL36-22	RPL36	1570.64088391	1562.61854944	1526.42217584	Neg. Binomial	1553.22720306	369.981050613	3652.14747611	1149.40751934	0.425291479389
478	RPL36-23	RPL36	1697.03200508	1908.5932218	1556.49410572	Neg. Binomial	1720.7064442	20942.5374579	4296.66894427	1149.40751934	0.400474522594
479	RPL36-26	RPL36	1614.56950529	1576.44404804	1692.3612588	Neg. Binomial	1627.79160404	2326.87857278	3933.07102985	1149.40751934	0.413872923141
480	RPL36-27	RPL36	1224.99199459	1249.69019081	1386.56958626	Neg. Binomial	1287.08392389	5050.36532502	2728.3351766	1149.40751934	0.471746996089
481	RPL36-28	RPL36	737.538432727	828.518294338	808.681295151	Neg. Binomial	791.579340739	1525.79429215	1336.72789958	1149.40751934	0.59217686785
482	RPL36-32	RPL36	1252.35104826	1216.98108436	1252.15168281	Neg. Binomial	1240.49460514	276.449454245	2579.29467344	1149.40751934	0.480943343898
483	RPL36-34	RPL36	937.529261664	909.110834976	907.592582595	Neg. Binomial	918.077559745	189.568535488	1651.38266827	1149.40751934	0.555944771242
484	RPL36-38	RPL36	1252.73638704	1264.19010398	1273.16580249	Neg. Binomial	1263.36409784	69.9013123459	2651.98285737	1149.40751934	0.476384715054
485	RPL36-5	RPL36	2229.1848659	2342.57899502	2283.65510902	Neg. Binomial	2285.13965665	2144.14002731	6828.23091238	1149.40751934	0.334660571086
486	RPL36-7	RPL36	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
487	RPL36-9	RPL36	2101.63772837	2105.18506779	2005.76149192	Neg. Binomial	2070.86142936	2121.09819684	5801.88544605	1149.40751934	0.356929044639
488	RPL5-10	RPL5	1078.56325664	1211.58576783	1204.68875734	Neg. Binomial	1164.94592727	3738.9110182	2345.64032036	1149.40751934	0.496643034806
489	RPL5-12	RPL5	1186.84345496	1221.36477904	1281.49898788	Neg. Binomial	1229.90240729	1529.72386682	2545.93689116	1149.40751934	0.48308440463
490	RPL5-2	RPL5	1034.63463525	1074.34240365	1015.92399265	Neg. Binomial	1041.63367718	593.278417953	1985.59889334	1149.40751934	0.524594207157
491	RPL5-24	RPL5	1830.35922437	1776.40796686	1694.17282084	Neg. Binomial	1766.98000402	3135.5659927	4483.3519453	1149.40751934	0.394120297845
492	RPL5-3	RPL5	1244.25893379	1166.73719919	1216.2827544	Neg. Binomial	1209.09296246	1027.44977664	2480.9706623	1149.40751934	0.487346739256
493	RPL5-5	RPL5	500.169741734	568.19427186	453.615135094	Neg. Binomial	507.326382896	2213.67185337	731.250495495	1149.40751934	0.693779198813
494	RPL5-7	RPL5	1519.39082562	1343.43381548	1435.84407378	Neg. Binomial	1432.88957163	5164.50944439	3219.17728067	1149.40751934	0.445110488394
495	RPL6-1	RPL6	994.944740492	967.110487652	1023.17024082	Neg. Binomial	995.075156321	523.791158354	1856.54034606	1149.40751934	0.535983588203
496	RPL6-10	RPL6	1396.85309229	1450.66573148	1416.27920374	Neg. Binomial	1421.26600917	495.067470297	3178.69062562	1149.40751934	0.447123100849
497	RPL6-13	RPL6	1544.43784659	1593.97882675	1554.32023127	Neg. Binomial	1564.24563487	458.308270847	3693.05057571	1149.40751934	0.42356463926
498	RPL6-15	RPL6	1589.52248433	1628.37396962	1686.92657268	Neg. Binomial	1634.94100888	1602.82240685	3960.51488719	1149.40751934	0.412810216713
499	RPL6-18	RPL6	1612.64281137	1590.94396121	1438.74257305	Neg. Binomial	1547.44311521	5986.37728265	3630.76008898	1149.40751934	0.426203626042
500	RPL6-2	RPL6	1277.78340801	1113.45844848	1270.62961563	Neg. Binomial	1220.62382404	5750.73831703	2516.87645398	1149.40751934	0.484975661841
501	RPL6-21	RPL6	1213.81716985	1181.91152693	1277.8758638	Neg. Binomial	1224.53485353	1592.29336351	2529.10749837	1149.40751934	0.484176672726
502	RPL6-3	RPL6	1404.94520675	1557.22323291	1497.07487077	Neg. Binomial	1486.41443681	3921.58863464	3408.64640483	1149.40751934	0.436071759952
503	RPL6-8	RPL6	1311.30788222	1226.76009556	1256.86174412	Neg. Binomial	1264.97657397	1224.3132699	2657.14228174	1149.40751934	0.476066555659
504	RPL9-1	RPL9	2035.74479629	2067.08064481	1878.22752422	Neg. Binomial	1993.68432177	6828.79195105	5451.79391999	1149.40751934	0.365693265562
505	RPL9-12	RPL9	1327.10677237	1427.73563623	1433.30788693	Neg. Binomial	1396.05009851	2381.76610593	3091.66792314	1149.40751934	0.451552408997
506	RPL9-13	RPL9	890.517930006	778.948823737	868.825154916	Neg. Binomial	846.097302886	2332.88854122	1468.92309261	1149.40751934	0.575998367199
507	RPL9-15	RPL9	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
508	RPL9-17	RPL9	1690.48124575	1738.30354388	1585.84141079	Neg. Binomial	1671.54206681	4053.46325392	4102.40565008	1149.40751934	0.4074541158
509	RPL9-19	RPL9	1244.64427257	1263.51568941	1459.39438032	Neg. Binomial	1322.5181141	9426.91118942	2844.21875786	1149.40751934	0.464984667738
510	RPL9-20	RPL9	2624.54245836	2353.03242079	2527.85367216	Neg. Binomial	2501.8095171	12625.4324232	7947.26794204	1149.40751934	0.314801204055
511	RPL9-22	RPL9	1137.13475182	960.029134709	993.822935752	Neg. Binomial	1030.32894076	5894.07746955	1953.9158395	1149.40751934	0.527314902686
512	RPL9-24	RPL9	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
513	RPL9-26	RPL9	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
514	RPL9-4	RPL9	1388.37563904	1244.29487428	1341.28053524	Neg. Binomial	1324.65034952	3598.15933418	2851.26168533	1149.40751934	0.464583926595
515	RPL9-7	RPL9	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
516	RPS11-10	RPS11	365.686506091	255.940327799	304.704735314	Neg. Binomial	308.777189735	2015.66305079	391.727189014	1149.40751934	0.788245489194
517	RPS11-11	RPS11	1440.78171367	1336.68966982	1258.31099375	Neg. Binomial	1345.26079241	5585.99267594	2919.74727276	1149.40751934	0.460745628557
518	RPS11-12	RPS11	548.722428528	533.799128994	584.409914462	Neg. Binomial	555.643823995	450.861458551	824.251827639	1149.40751934	0.67411900752
519	RPS11-14	RPS11	1420.7440969	1406.49157741	1424.25007672	Neg. Binomial	1417.16191701	58.9767226727	3164.45159907	1149.40751934	0.447838076407
520	RPS11-21	RPS11	3999.04590117	4037.72000668	3853.91708625	Neg. Binomial	3963.56099803	6260.17476841	17631.3120096	1149.40751934	0.224802385431
521	RPS11-4	RPS11	596.11909897	619.786986159	651.075397574	Neg. Binomial	622.327160901	506.592036569	959.275622329	1149.40751934	0.648746977839
522	RPS11-8	RPS11	1470.06746126	1602.40900883	1461.20594236	Neg. Binomial	1511.22747082	4170.12419011	3498.17155299	1149.40751934	0.432004962571
523	RPS11-9	RPS11	443.910279259	417.799823641	411.58689574	Neg. Binomial	424.43233288	196.128609755	581.158996107	1149.40751934	0.730320507336
524	RPS13-3	RPS13	2213.38597575	2132.16165043	2132.57083479	Neg. Binomial	2159.37282032	1458.73838488	6216.15068083	1149.40751934	0.347381029064
525	RPS13-5	RPS13	1396.4677535	1289.14344292	1422.80082709	Neg. Binomial	1369.4706745	3341.80386104	3001.13733474	1149.40751934	0.456317229689
526	RPS13-8	RPS13	2074.66401348	2138.23138152	2012.64542767	Neg. Binomial	2075.18027422	2628.77189665	5821.78284822	1149.40751934	0.356450992475
527	RPS19-1	RPS19	951.016119107	958.343098294	986.576687588	Neg. Binomial	965.31196833	235.041579902	1776.014161	1149.40751934	0.543527179865
528	RPS19-10	RPS19	1091.27943651	1118.17935044	1044.5466729	Neg. Binomial	1084.66848662	925.480862864	2108.24429073	1149.40751934	0.514488995126
529	RPS19-11	RPS19	923.271726653	988.691753764	1067.37235462	Neg. Binomial	993.111945012	3470.60087542	1851.18127093	1149.40751934	0.536474715149
530	RPS19-15	RPS19	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
531	RPS19-17	RPS19	889.361913654	784.006932982	838.028600217	Neg. Binomial	837.132482284	1850.34683907	1446.82989691	1149.40751934	0.578597721868
