sgRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRCN0000056675,5507.2869021754595,2.3336425743938887,0.1346962470554764,17.32522342239237,3.0351440976599085e-67,1.9141642109241824e-66
TRCN0000116929,15236.08004284389,2.4225891526499517,0.10132629031905677,23.90879153891542,2.4813081577728606e-126,4.1916384236662964e-125
TRCN0000060816,6103.2711490096945,2.4087511181408403,0.08817485836304548,27.317890415238363,2.6005375448145997e-164,7.23561328645474e-163
TRCN0000115828,5824.608051450406,2.4081554532321667,0.14061704010460693,17.125630374815934,9.55686441770566e-66,5.580736876018244e-65
TRCN0000053863,2537.090870052009,2.385207911223686,0.12413970965193678,19.21389954843086,2.8317467429107047e-82,2.4353021989032057e-81
TRCN0000121666,9601.626263562937,2.451251440701801,0.10134200434286848,24.187911583123306,2.982009142366413e-129,5.641961297357254e-128
TRCN0000151784,3400.870564025508,2.400554800796652,0.17160698999822538,13.988677272536956,1.827798032342415e-44,6.861495788079066e-44
TRCN0000026491,8512.286621928642,2.4539861739266358,0.09295884354700427,26.398630622871156,1.4206812581125528e-153,3.564578979312819e-152
TRCN0000005063,25136.042627901545,2.5127141623639777,0.08720737506463135,28.813092476430448,1.4703724403589962e-182,7.727624047664502e-181
TRCN0000019523,670.0324056448871,2.331051241673097,0.23311080468226472,9.999756316959964,1.5277252640412758e-23,3.5772972766907097e-23
TRCN0000072559,4259.578505842256,2.434905612568998,0.15149446269837058,16.07257169139547,3.972577657765e-58,1.9989672682157926e-57
TRCN0000135872,1876.1146365074578,2.3723428288379815,0.20843303583980646,11.381798567964399,5.152597402105929e-30,1.4336344536447674e-29
TRCN0000014255,35440.05338903518,2.5356201237236613,0.10665233963508283,23.774631971501353,6.112904502055915e-125,9.970358032663613e-124
TRCN0000137295,2420.3660403863714,2.408196575456263,0.13592121191339365,17.717591989914855,3.0676553417970974e-70,1.9876725707808588e-69
TRCN0000134360,3902.95938970054,2.456076594755323,0.11080763994883372,22.165227920109437,7.439245891691049e-109,9.022470017358631e-108
TRCN0000019520,4482.856298850477,2.4611740188402953,0.12542970768776157,19.62193856791103,1.0044861359749442e-85,9.316116516002914e-85
TRCN0000011512,9076.27175846551,2.522757160485425,0.12098995729163556,20.85096331098409,1.4938473419215798e-96,1.5360647668019723e-95
TRCN0000014257,13233.916753913192,2.5625546609554823,0.11649182695694786,21.997720594617604,3.028184015309466e-107,3.493490339613116e-106
TRCN0000026463,8350.734788549982,2.552005170515406,0.07828976189796609,32.5969208316331,4.534680877434568e-233,5.362260137566376e-231
TRCN0000115742,10259.998480370925,2.5774342115373687,0.11526064538463332,22.361788821642286,9.272108157412255e-111,1.154133462751578e-109
TRCN0000117562,3781.9277890506883,2.5204807502937956,0.12013742851101385,20.979979191603267,9.993716720297466e-98,1.0504506686001558e-96
TRCN0000051555,1600.1693845605214,2.4312274626576698,0.2709191076127683,8.973997751877606,2.8594312835633573e-19,5.8804825961976865e-19
TRCN0000009001,14501.74901670784,2.637624849069744,0.11675906641223154,22.590321506659716,5.395361857601839e-113,7.505900466604912e-112
TRCN0000009303,8950.869297919151,2.722130247254946,0.13244306946550022,20.553210207530164,7.203823635175825e-94,7.09876787382951e-93
TRCN0000052955,26221.730579763207,2.7659045209172732,0.11526201495045298,23.996669866531803,3.012556137106122e-127,5.2775520475970216e-126
TRCN0000135976,4104.900448895629,2.6596632727350618,0.12051757078101838,22.06867642202726,6.3215036058043086e-108,7.475178013863594e-107
TRCN0000151634,55583.4172044045,2.7906312377083147,0.10905947706833864,25.588158981907227,2.066529827609098e-144,4.443039129359561e-143
TRCN0000011509,13623.133284859266,3.2175487657940427,0.1137324417196366,28.290509876906242,4.521928166866046e-176,1.9444291117523997e-174
TRCN0000014004,31120.611218436385,3.118828948758602,0.10506997788992783,29.683350195675427,1.259574726776112e-193,8.51112636807287e-192
TRCN0000014005,1141.9010889731057,3.196676661133489,0.17659091141359848,18.10215846072884,3.064210777009422e-73,2.1005386920658792e-72
TRCN0000014036,5887.620170066052,2.773860783896514,0.12773974823777723,21.71493855407634,1.482411404340572e-104,1.5935922596661148e-103
TRCN0000014167,233.61010849828244,3.03732885999675,0.35319687491122914,8.59953492159334,8.003978613112781e-18,1.545257911837692e-17
TRCN0000018162,561.9289931231772,2.9849380233725387,0.5320085585164738,5.610695496508839,2.015150781144022e-8,2.914881710951445e-8
TRCN0000019571,16274.867862124538,2.818450511611479,0.1008094694633524,27.958192088651746,5.241494633399898e-172,1.907097662767809e-170
TRCN0000053865,6163.102244104323,3.0141635815750125,0.09830583482524614,30.661085244158247,1.8806330713609925e-206,1.4825657379229156e-204
TRCN0000054164,13771.199407394253,3.118598157769035,0.09260378429435089,33.676789577586185,1.264333263735281e-248,1.9934321124892927e-246
TRCN0000056335,44328.9747062385,3.120291289135013,0.11227348283058992,27.791881132281592,5.437457430333987e-170,1.7146115763653173e-168
TRCN0000060916,8865.935428843326,2.829366399794327,0.20110306595424254,14.069235525420082,5.870051938559701e-45,2.2391407797893051e-44
TRCN0000063067,3316.219471878161,2.7818917022575715,0.10023901164350865,27.752585112781517,1.6217016233643466e-169,4.79415542407085e-168
TRCN0000065270,3374.478207885279,3.1071621046817066,0.10523471000667593,29.52601954701631,1.3345985979258917e-191,7.890814210236834e-190
TRCN0000077973,6416.652443793955,2.919293185371926,0.10496095038862541,27.8131359764087,3.0090097965580644e-170,1.0166154526942603e-168
TRCN0000115827,9372.925019762766,2.822478150637567,0.12548626374495322,22.492327577575843,4.934236241165403e-112,6.668267834489245e-111
TRCN0000115829,10462.448305888296,2.8475122448284025,0.13071719359631748,21.783762078171037,3.307647095769044e-105,3.638411805345948e-104
TRCN0000116782,17922.698209536942,3.2281544871146166,0.11317588429764844,28.52334229282175,6.016251296111649e-179,2.8456868630608097e-177
TRCN0000117135,3541.8533636843645,2.710139200262572,0.15070726990522174,17.982803364210305,2.657118370455331e-72,1.7701647735568612e-71
TRCN0000117775,4467.323799408615,2.7515773319376593,0.11380864858336978,24.177225247710496,3.8630642793702394e-129,7.027805400546628e-128
TRCN0000134304,4800.211503332774,2.7607986649634197,0.12642626724534348,21.83722358586922,1.0281635747869267e-105,1.1579080258909913e-104
TRCN0000135207,28354.19516351228,3.00623926058542,0.09700265546507739,30.991308909761933,7.059004397206639e-211,6.67781815975748e-209
TRCN0000142913,3945.9618277800714,2.7023419807168496,0.14313904841006872,18.8791389263334,1.693240062998474e-79,1.3574619488106413e-78
TRCN0000151618,11262.839841998939,2.7665172571786716,0.09802832493096776,28.221611040756564,3.175913730253009e-175,1.2518393286747276e-173
TRCN0000151829,9281.499341034443,2.8910733555448824,0.10951726503353346,26.398334131697453,1.4318604779480667e-153,3.564578979312819e-152
TRCN0000155025,9404.162256925627,3.5299711315950306,0.08698909804690304,40.579465827910184,0,0
