	sgID	gene	Control_3	Control_2	Control_1	Model	Mean	Sample Variance	Model Variance	n	p
358	NUP54-2	NUP54	924.682400828	812.476616867	832.862157527	Neg. Binomial	856.673725074	2381.85170024	1570.34073839	1028.33654567	0.545533656569
359	NUP54-20	NUP54	837.99342575	801.952864759	760.933153013	Neg. Binomial	800.293147841	991.091602508	1423.11368765	1028.33654567	0.56235362978
360	NUP54-4	NUP54	693.511800621	692.205164198	632.663473138	Neg. Binomial	672.793479319	805.493247834	1112.97142274	1028.33654567	0.604502025456
361	NUP54-8	NUP54	1117.88457397	1089.31572846	1112.56132059	Neg. Binomial	1106.58720767	153.874834866	2297.37951525	1028.33654567	0.481673663548
362	NUP54-9	NUP54	1384.67157479	1278.74326641	1170.9062097	Neg. Binomial	1278.10701697	7616.14095869	2866.65072253	1028.33654567	0.445853764787
363	NUP93-1	NUP93	1725.37940707	1675.20951931	1673.29578921	Neg. Binomial	1691.2949052	581.487027793	4472.95084108	1028.33654567	0.378116139722
364	NUP93-10	NUP93	896.458083361	955.943278265	830.857943779	Neg. Binomial	894.419768468	2609.80084771	1672.36228699	1028.33654567	0.534824167841
365	NUP93-11	NUP93	446.885026563	420.091002536	436.695906661	Neg. Binomial	434.55731192	121.940080993	618.193747033	1028.33654567	0.702946792985
366	NUP93-2	NUP93	1213.98165487	1179.94885886	1170.23813845	Neg. Binomial	1188.05621739	351.780502658	2560.63952354	1028.33654567	0.463968554133
367	NUP93-3	NUP93	887.049977538	836.530907401	902.118877043	Neg. Binomial	875.233253994	786.781104618	1620.15791132	1028.33654567	0.540214782695
368	NUP93-4	NUP93	2027.11080094	1934.007913	1991.52039432	Neg. Binomial	1984.21303609	1471.39003264	5812.82477721	1028.33654567	0.341350911499
369	NUP93-5	NUP93	1134.01275538	1028.10614987	1064.0148098	Neg. Binomial	1075.37790502	1933.92814823	2199.94908112	1028.33654567	0.488819452342
370	NUP93-6	NUP93	355.491998574	324.732922205	404.851177108	Neg. Binomial	361.692032629	1089.04267259	488.908289815	1028.33654567	0.739795254374
371	NUP93-7	NUP93	1816.77243506	1712.79434827	1704.02706668	Neg. Binomial	1744.53128334	2622.20287224	4704.05792017	1028.33654567	0.370856675862
372	NUP93-8	NUP93	1415.58392249	1269.07859611	1371.55027492	Neg. Binomial	1352.07093117	3767.02419269	3129.79225268	1028.33654567	0.432000216632
373	NUP93-9	NUP93	548.022164153	539.288602948	546.036901138	Neg. Binomial	544.449222746	13.9728765579	832.705978181	1028.33654567	0.653831288609
374	NUP98-1	NUP98	1150.81294434	1136.35045727	1111.00248767	Neg. Binomial	1132.72196309	270.728395041	2380.42540325	1028.33654567	0.475848544359
375	NUP98-10	NUP98	1669.26677591	1739.85542512	1607.37942594	Neg. Binomial	1672.16720899	2929.18798248	4391.26066784	1028.33654567	0.380794340276
376	NUP98-11	NUP98	1107.13245303	1160.61951825	1169.34737678	Neg. Binomial	1145.69978269	756.41537751	2422.15737585	1028.33654567	0.473007986231
377	NUP98-12	NUP98	1120.5726042	1160.4047478	1165.56163971	Neg. Binomial	1148.84633057	404.134057118	2432.32487349	1028.33654567	0.472324377016
378	NUP98-13	NUP98	674.359585197	674.593987201	740.891015533	Neg. Binomial	696.614862644	980.198014723	1168.51510668	1028.33654567	0.59615392104
379	NUP98-14	NUP98	1131.66072892	1050.22750634	1027.93896234	Neg. Binomial	1069.9423992	1987.37264399	2183.17399875	1028.33654567	0.490085719148
380	NUP98-15	NUP98	955.59474853	1020.37441362	1068.46861813	Neg. Binomial	1014.81259343	2138.88532834	2016.27909203	1028.33654567	0.503309585185
381	NUP98-16	NUP98	1080.25215068	1056.02630852	1098.30913394	Neg. Binomial	1078.19586438	300.087044257	2208.66849697	1028.33654567	0.488165546736
382	NUP98-2	NUP98	862.185697865	773.173624299	846.891653764	Neg. Binomial	827.416991976	1510.1560993	1493.17070995	1028.33654567	0.554134223542
383	NUP98-3	NUP98	827.24130481	780.475819639	843.99667835	Neg. Binomial	817.237934266	722.516959681	1466.71192604	1028.33654567	0.5571904883
384	NUP98-4	NUP98	2011.65462709	2101.31409448	2109.10093421	Neg. Binomial	2074.02321859	1955.02641522	6257.06264219	1028.33654567	0.331469147297
385	NUP98-5	NUP98	766.760624524	736.233106693	737.996040119	Neg. Binomial	746.996590445	195.826510575	1289.62430166	1028.33654567	0.57923582045
386	NUP98-6	NUP98	1671.95480615	1698.18995759	1565.29093723	Neg. Binomial	1645.14523366	3303.06819075	4277.06846076	1028.33654567	0.384643184637
387	NUP98-7	NUP98	1024.81152708	985.152059627	1014.80022777	Neg. Binomial	1008.25460483	283.568149641	1996.81944037	1028.33654567	0.50493028285
388	NUP98-8	NUP98	1157.53301993	1167.92171359	1175.58270845	Neg. Binomial	1167.01248066	54.711894875	2491.40198694	1028.33654567	0.468415970917
389	NUP98-9	NUP98	611.526878454	603.504967855	615.516311071	Neg. Binomial	610.182719127	24.9487764574	972.246045855	1028.33654567	0.627601132171
390	OC90-1	OC90	336.675786929	313.994399646	301.968204708	Neg. Binomial	317.546130428	207.076773044	415.603080143	1028.33654567	0.76406106114
391	OC90-10	OC90	591.366651692	598.350477027	613.734787739	Neg. Binomial	601.150638819	87.3093714011	952.574588571	1028.33654567	0.631079860866
392	OC90-2	OC90	889.738007773	888.075815687	908.576899121	Neg. Binomial	895.463574194	86.4401257467	1675.22290112	1028.33654567	0.534533985653
393	OC90-3	OC90	897.802098478	836.31613695	901.005424961	Neg. Binomial	878.374553463	886.16541655	1628.65602447	1028.33654567	0.539324780842
394	OC90-4	OC90	576.24648162	510.724132939	587.234628182	Neg. Binomial	558.068414247	1140.86371376	860.926808507	1028.33654567	0.648218186183
395	OC90-5	OC90	407.908588156	422.883018401	388.817467124	Neg. Binomial	406.536357894	194.351805247	567.253985781	1028.33654567	0.716674308307
396	OC90-6	OC90	1282.86242964	1165.77400908	1173.13311386	Neg. Binomial	1207.25651753	2867.15304377	2624.56323997	1028.33654567	0.459983779069
397	OC90-7	OC90	910.570242094	1000.18599121	924.165228272	Neg. Binomial	944.973820525	1554.99583739	1813.34276573	1028.33654567	0.521122557954
398	OC90-8	OC90	514.085782437	522.966048658	513.30140992	Neg. Binomial	516.784413672	19.208845593	776.491346522	1028.33654567	0.665537891679
399	OC90-9	OC90	821.529240561	748.904563314	884.080953311	Neg. Binomial	818.171585729	3051.07965842	1469.13040511	1028.33654567	0.556908755604
400	OLIG2-1	OLIG2	575.910477841	658.27143291	715.504308057	Neg. Binomial	649.895406269	3282.81848354	1060.62090355	1028.33654567	0.612749950614
401	OLIG2-10	OLIG2	444.869003887	429.326131937	462.750685385	Neg. Binomial	445.64860707	186.504019428	638.778649778	1028.33654567	0.697657329695
402	OLIG2-2	OLIG2	1308.73472065	1449.48577511	1408.29419364	Neg. Binomial	1388.8382298	3491.07715307	3264.55842731	1028.33654567	0.425429123332
403	OLIG2-3	OLIG2	884.697951083	819.134500854	814.156162545	Neg. Binomial	839.329538161	1033.2770876	1524.39132712	1028.33654567	0.550599785782
404	OLIG2-4	OLIG2	1090.66826784	995.675811736	967.58985948	Neg. Binomial	1017.97797969	2773.40911503	2025.70173655	1028.33654567	0.502531029775
405	OLIG2-5	OLIG2	928.71444618	882.706554408	892.097808303	Neg. Binomial	901.172936297	393.966658271	1690.90725483	1028.33654567	0.532952315228
406	OLIG2-6	OLIG2	796.664960887	726.783206841	794.336715481	Neg. Binomial	772.59496107	1050.2618672	1353.04984851	1028.33654567	0.571002584952
407	OLIG2-7	OLIG2	1189.78938275	1383.98078749	1247.06633213	Neg. Binomial	1273.61216746	6637.39096574	2851.00233211	1028.33654567	0.446724351331
408	OLIG2-8	OLIG2	1301.3426375	1471.60713158	1316.10036123	Neg. Binomial	1363.0167101	5932.23821986	3169.63785942	1028.33654567	0.430022851365
409	OLIG2-9	OLIG2	717.032065177	758.99877452	651.146777703	Neg. Binomial	709.0592058	1970.45877956	1197.97011677	1028.33654567	0.591883884141
410	OR12D2-1	OR12D2	534.246009199	538.644291595	522.209026578	Neg. Binomial	531.699775791	48.2613083147	806.614299413	1028.33654567	0.659174745821
411	OR12D2-10	OR12D2	426.724799801	442.641899911	383.695587545	Neg. Binomial	417.687429086	619.948324982	587.342771153	1028.33654567	0.711147645974
412	OR12D2-2	OR12D2	1330.91097009	1275.09216874	1235.48643047	Neg. Binomial	1280.4965231	1532.24398331	2874.98555743	1028.33654567	0.445392332421
413	OR12D2-3	OR12D2	1432.38411146	1444.11651383	1299.39857999	Neg. Binomial	1391.96640176	4307.34235785	3276.14573176	1028.33654567	0.424879268424
414	OR12D2-4	OR12D2	1190.46139031	1118.09496892	1276.68415751	Neg. Binomial	1195.08017225	4202.42169623	2583.94126457	1028.33654567	0.462502839609
415	OR12D2-5	OR12D2	1564.43359675	1647.50413111	1493.58462314	Neg. Binomial	1568.50745033	3956.8339638	3960.93007901	1028.33654567	0.395994733319
416	OR12D2-6	OR12D2	661.255437801	775.536099262	568.305942783	Neg. Binomial	668.365826615	7182.66844026	1102.76921339	1028.33654567	0.606079511921
417	OR12D2-7	OR12D2	616.566935145	694.567639162	674.306581014	Neg. Binomial	661.81371844	1092.05411217	1087.74178621	1028.33654567	0.608429065454
418	OR12D2-8	OR12D2	798.008976005	750.622726923	752.916298021	Neg. Binomial	767.182666983	476.00740869	1339.53346692	1028.33654567	0.572723777291
419	OR12D2-9	OR12D2	947.866661604	1098.55085786	965.362955316	Neg. Binomial	1003.92682493	4527.87385323	1984.02334493	1028.33654567	0.506005550534
420	OR52E8-1	OR52E8	1070.50804107	1080.72491041	1112.33863017	Neg. Binomial	1087.85719388	317.067764514	2238.68012172	1028.33654567	0.48593686223
421	OR52E8-10	OR52E8	1049.00379919	1191.11692232	1284.25563167	Neg. Binomial	1174.79211773	9357.1537367	2516.89799317	1028.33654567	0.466761911256
422	OR52E8-2	OR52E8	1189.45337897	1077.50335364	1127.92695932	Neg. Binomial	1131.62789731	2095.6498329	2376.92225485	1028.33654567	0.476089571294
423	OR52E8-3	OR52E8	395.14044454	449.299783898	491.700439524	Neg. Binomial	445.380222654	1561.65358539	638.277716735	1028.33654567	0.697784382843
424	OR52E8-4	OR52E8	1840.29269961	1905.8729839	1834.30096031	Neg. Binomial	1860.15554794	1051.02546535	5224.98652385	1028.33654567	0.356011549398
425	OR52E8-5	OR52E8	1685.05895354	1604.76481132	1681.53533462	Neg. Binomial	1657.11969983	1372.58649032	4327.496155	1028.33654567	0.382928058275
426	OR52E8-6	OR52E8	1140.73283096	1201.21113353	1173.80118511	Neg. Binomial	1171.91504987	611.382933369	2507.45533567	1028.33654567	0.467372253135
427	OR52E8-7	OR52E8	1562.08157029	1600.0398614	1525.20666227	Neg. Binomial	1562.44269799	933.399821945	3936.40012931	1028.33654567	0.396921716965
428	OR52E8-8	OR52E8	2210.90486826	2172.18834338	2269.66072447	Neg. Binomial	2217.58464537	1605.78722368	6999.75608534	1028.33654567	0.31680884567
429	OR52E8-9	OR52E8	1280.84640696	1343.81871312	1457.73146609	Neg. Binomial	1360.79886206	5358.88341953	3161.54546663	1028.33654567	0.430422044035
430	OR9Q2-1	OR9Q2	936.106529326	873.900965909	884.971714977	Neg. Binomial	898.326403404	734.095871496	1683.07953744	1028.33654567	0.5337397214
431	OR9Q2-10	OR9Q2	960.63480522	944.560444351	865.152267913	Neg. Binomial	923.449172495	1742.32872146	1752.70918253	1028.33654567	0.526869592343
432	OR9Q2-2	OR9Q2	1107.13245303	1090.38958071	1059.78369189	Neg. Binomial	1085.76857521	384.327709498	2232.17672717	1028.33654567	0.486416940914
433	OR9Q2-3	OR9Q2	1304.36667152	1355.41631749	1351.50813744	Neg. Binomial	1337.09704215	538.184226006	3075.66065506	1028.33654567	0.434734904824
434	OR9Q2-4	OR9Q2	637.399169466	627.129717487	669.184701436	Neg. Binomial	644.57119613	320.489262391	1048.5945955	1028.33654567	0.61470009372
435	OR9Q2-5	OR9Q2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
436	OR9Q2-6	OR9Q2	993.563175599	1017.36762731	1074.48125938	Neg. Binomial	1028.47068743	1152.92835248	2057.07553412	1028.33654567	0.49996739078
437	OR9Q2-7	OR9Q2	281.235163333	278.127734296	321.564961355	Neg. Binomial	293.642619661	391.437935366	377.49258925	1028.33654567	0.777876514727
438	OR9Q2-8	OR9Q2	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
439	OR9Q2-9	OR9Q2	679.399641887	638.5125514	687.668006001	Neg. Binomial	668.526733096	461.819858961	1103.13930691	1028.33654567	0.606022039924
440	OTUD6A-1	OTUD6A	228.482569972	221.643105632	251.417480173	Neg. Binomial	233.847718592	162.144639744	287.025596711	1028.33654567	0.81472774997
441	OTUD6A-10	OTUD6A	874.953841481	989.017927749	886.085167059	Neg. Binomial	916.68564543	2636.63060095	1733.84280675	1028.33654567	0.528701703443
442	OTUD6A-2	OTUD6A	1200.54150369	1156.32410923	1185.60377719	Neg. Binomial	1180.82313004	337.290289074	2536.74427307	1028.33654567	0.465487649887
443	OTUD6A-3	OTUD6A	1178.02925047	1241.15843745	1163.11204512	Neg. Binomial	1194.09991101	1144.33962444	2580.68351877	1028.33654567	0.462706838064
444	OTUD6A-4	OTUD6A	824.889278355	799.160848893	774.739958833	Neg. Binomial	799.59669536	419.254022491	1421.3336918	1028.33654567	0.562567889564
445	OTUD6A-5	OTUD6A	640.75920726	603.075426953	691.899123914	Neg. Binomial	645.244586042	1325.00083505	1050.11260087	1028.33654567	0.614452760123
446	OTUD6A-6	OTUD6A	1087.9802376	1067.62391289	1090.06958853	Neg. Binomial	1081.89124634	102.505966438	2220.12626661	1028.33654567	0.487310682554
447	OTUD6A-7	OTUD6A	1465.64848561	1599.82509094	1486.45852981	Neg. Binomial	1517.31070212	3476.48850444	3756.10283342	1028.33654567	0.403958775735
448	OTUD6A-8	OTUD6A	542.310099904	491.609562783	504.393793262	Neg. Binomial	512.771151983	463.514146963	768.460065708	1028.33654567	0.667271046168
449	OTUD6A-9	OTUD6A	808.761096945	814.83909183	796.118238813	Neg. Binomial	806.572809196	60.8060245836	1439.20587011	1028.33654567	0.560429071301
450	PIWIL3-1	PIWIL3	1129.30870246	1250.1787964	1178.47768386	Neg. Binomial	1185.98839424	2463.13532005	2553.79786984	1028.33654567	0.464401826098
451	PIWIL3-10	PIWIL3	1129.98071002	956.372819167	977.833618637	Neg. Binomial	1021.39571594	5972.11145518	2035.89744977	1028.33654567	0.501693106426
452	PIWIL3-2	PIWIL3	351.123949442	397.325334709	438.477429992	Neg. Binomial	395.642238048	1273.18816789	547.86164636	1028.33654567	0.722157210085
453	PIWIL3-3	PIWIL3	1267.74225956	1254.04466452	1191.83910885	Neg. Binomial	1237.87534431	1090.93817264	2727.9861203	1028.33654567	0.45376893053
454	PIWIL3-4	PIWIL3	1480.43265191	1261.13208941	1448.3784686	Neg. Binomial	1396.64773664	9353.49043336	3293.52177897	1028.33654567	0.424059056041
455	PIWIL3-5	PIWIL3	1161.2290615	1182.31133382	1306.52467332	Neg. Binomial	1216.68835621	4109.35897001	2656.22734992	1028.33654567	0.458051287007
456	PIWIL3-6	PIWIL3	1154.8449897	1128.18918012	1119.68741392	Neg. Binomial	1134.24052791	224.318594179	2385.29163621	1028.33654567	0.475514402807
457	PIWIL3-7	PIWIL3	1302.68665262	1312.03268634	1300.95741291	Neg. Binomial	1305.22558396	23.6666997577	2961.89511709	1028.33654567	0.440672452048
458	PIWIL3-8	PIWIL3	1596.35395579	1727.61350941	1686.6572142	Neg. Binomial	1670.20822647	3006.79633481	4382.93445555	1028.33654567	0.381070774251
459	PIWIL3-9	PIWIL3	415.300671302	453.595192922	464.086827884	Neg. Binomial	444.327564036	439.625984925	636.314307086	1028.33654567	0.69828315832
460	PLA2G2E-1	PLA2G2E	2153.11221821	2153.07377322	2027.37355137	Neg. Binomial	2111.18651427	3512.3066211	6445.47621426	1028.33654567	0.327545466632
461	PLA2G2E-10	PLA2G2E	1020.10747417	1148.80714344	1124.58660308	Neg. Binomial	1097.83374023	3118.45864704	2269.86144484	1028.33654567	0.483656719544
462	PLA2G2E-2	PLA2G2E	1780.48402688	1799.56161056	1824.7252724	Neg. Binomial	1801.59030328	328.27243127	4957.87958867	1028.33654567	0.363379196904
463	PLA2G2E-3	PLA2G2E	693.8478044	674.164446298	716.172379307	Neg. Binomial	694.728210002	294.498629626	1164.07580618	1028.33654567	0.596806673855
464	PLA2G2E-4	PLA2G2E	1219.35771534	1263.70933483	1074.70394979	Neg. Binomial	1185.92366665	6512.75706814	2553.58384469	1028.33654567	0.464415401562
465	PLA2G2E-5	PLA2G2E	1088.98824894	1199.06342902	1113.00670142	Neg. Binomial	1133.68612646	2233.2435216	2383.51453987	1028.33654567	0.475636337641
466	PLA2G2E-6	PLA2G2E	1563.08958163	1632.47019953	1680.64457296	Neg. Binomial	1625.40145137	2328.17959802	4194.53107071	1028.33654567	0.387504925812
467	PLA2G2E-7	PLA2G2E	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
468	PLA2G2E-8	PLA2G2E	0.0	0.0	0.0	Neg. Binomial	0.0	0.0	0.0	1.0	0.5
469	PLA2G2E-9	PLA2G2E	673.351573859	688.768836979	604.604480665	Neg. Binomial	655.574963834	1338.61041094	1073.51064357	1028.33654567	0.610683245447
470	POLA1-1	POLA1	973.738952616	938.117330816	950.66538783	Neg. Binomial	954.173890421	217.638118491	1839.53366587	1028.33654567	0.518704228209
471	POLA1-10	POLA1	1327.21492851	1296.78398431	1271.1168971	Neg. Binomial	1298.37193664	525.758984314	2937.68903857	1028.33654567	0.44197051478
472	POLA1-2	POLA1	815.145168753	929.096971866	939.308176591	Neg. Binomial	894.516772403	3167.30385	1672.62804296	1028.33654567	0.534797187078
473	POLA1-3	POLA1	930.058461298	865.739688763	917.484515779	Neg. Binomial	904.42755528	774.726192138	1699.87648316	1028.33654567	0.532054866481
474	POLA1-4	POLA1	1343.00710614	1408.67938938	1473.76517607	Neg. Binomial	1408.48389053	2849.63125187	3337.64499857	1028.33654567	0.421999311231
475	POLA1-5	POLA1	1267.40625579	1435.09615488	1345.05011536	Neg. Binomial	1349.18417534	4695.19560211	3119.32250862	1028.33654567	0.432524745875
476	POLA1-6	POLA1	793.640926873	682.540493895	729.979185127	Neg. Binomial	735.386868632	2071.83922176	1261.27875571	1028.33654567	0.583048644323
477	POLA1-7	POLA1	868.569769673	899.673420052	954.005744077	Neg. Binomial	907.416311267	1246.52713591	1708.13117978	1028.33654567	0.531233386527
478	POLA1-8	POLA1	778.856760581	875.404359067	786.097170072	Neg. Binomial	813.45276324	1927.73736769	1456.9243979	1028.33654567	0.558335603695
479	POLA1-9	POLA1	835.977403074	817.631107696	804.803165054	Neg. Binomial	819.470558608	163.66397585	1472.49801276	1028.33654567	0.556517259452
480	POLR2A-1	POLR2A	1235.48589675	1249.53448505	1259.31430503	Neg. Binomial	1248.11156228	95.6445281358	2762.96822905	1028.33654567	0.451728524836
481	POLR2A-10	POLR2A	919.306340358	966.037489471	988.745449043	Neg. Binomial	958.029759624	835.693504479	1850.55956827	1028.33654567	0.517697336553
482	POLR2A-2	POLR2A	956.938763647	907.190385844	885.862476643	Neg. Binomial	916.663875378	886.846597688	1733.78222439	1028.33654567	0.52870762111
483	POLR2A-3	POLR2A	954.922740971	1064.18758567	1147.96909681	Neg. Binomial	1055.69314115	6247.2270443	2139.47063886	1028.33654567	0.493436610895
484	POLR2A-4	POLR2A	775.496722787	703.587998112	655.377895616	Neg. Binomial	711.487538838	2435.956812	1203.75295531	1028.33654567	0.5910577712
485	POLR2A-5	POLR2A	1887.33322872	1865.06659817	1885.07437526	Neg. Binomial	1879.15806738	100.135155454	5313.08741384	1028.33654567	0.353684763869
486	POLR2A-6	POLR2A	917.96232524	873.686195457	923.05177619	Neg. Binomial	904.900098962	491.470971182	1701.18045343	1028.33654567	0.531924815581
487	POLR2A-7	POLR2A	562.806330446	648.177221704	652.037539369	Neg. Binomial	621.007030506	1696.14441917	996.029909507	1028.33654567	0.623482311705
488	POLR2A-8	POLR2A	494.933567013	390.452680271	477.893633704	Neg. Binomial	454.426626996	2094.72615098	655.239833716	1028.33654567	0.693527169157
489	POLR2A-9	POLR2A	249.314804293	286.933322795	262.329310579	Neg. Binomial	266.192479222	243.320858364	335.098360563	1028.33654567	0.79437117739
490	POLR2D-1	POLR2D	1048.66779542	1020.80395453	1000.99342195	Neg. Binomial	1023.48839063	382.410746223	2042.15148315	1028.33654567	0.501181425118
491	POLR2D-10	POLR2D	766.088616965	699.72212999	818.609970874	Neg. Binomial	761.47357261	2366.36910221	1325.3376152	1028.33654567	0.574550638175
492	POLR2D-2	POLR2D	1234.47788541	1249.7492555	1255.52856795	Neg. Binomial	1246.58523629	78.8607146911	2757.73910695	1028.33654567	0.452031605581
493	POLR2D-3	POLR2D	577.590496738	616.605965378	581.444677354	Neg. Binomial	591.880379823	308.153075214	932.54938113	1028.33654567	0.63469065746
494	POLR2D-4	POLR2D	1518.0650752	1483.63427685	1583.10617055	Neg. Binomial	1528.26850753	1701.16462173	3799.51389014	1028.33654567	0.402227377428
495	POLR2D-5	POLR2D	1250.27006304	1133.1289005	1115.67898642	Neg. Binomial	1166.35931665	3571.25659648	2489.26674543	1028.33654567	0.468555376316
496	POLR2D-6	POLR2D	831.273350163	823.85945078	784.98371799	Neg. Binomial	813.372172978	412.113172304	1456.71631412	1028.33654567	0.558360035579
497	POLR2D-7	POLR2D	696.199830856	640.015944558	707.932833898	Neg. Binomial	681.382869771	878.555144172	1132.87184697	1028.33654567	0.601465092098
498	POLR2D-8	POLR2D	700.903883767	793.14727626	686.109173086	Neg. Binomial	726.720111038	2242.76471709	1240.2894498	1028.33654567	0.585927834147
499	POLR2D-9	POLR2D	1261.69419154	1184.88857924	1150.86407222	Neg. Binomial	1199.14894767	2148.89827858	2597.4831844	1028.33654567	0.461658021453
500	POLR2F-1	POLR2F	2102.7116513	2245.42506723	2090.39493923	Neg. Binomial	2146.17721925	4950.35123004	6625.330154	1028.33654567	0.323935135211
501	POLR2F-10	POLR2F	1492.52878796	1538.83028281	1425.66404612	Neg. Binomial	1485.6743723	2157.92436147	3632.08096437	1028.33654567	0.409042195609
502	POLR2F-2	POLR2F	1608.78609563	1636.76560855	1569.96743598	Neg. Binomial	1605.17304672	750.193037662	4110.75404622	1028.33654567	0.390481412576
503	POLR2F-3	POLR2F	1091.67627917	1091.89297387	972.043667809	Neg. Binomial	1051.87097362	3186.20720233	2127.81498222	1028.33654567	0.494343249957
504	POLR2F-4	POLR2F	647.815286626	709.386800294	654.041753117	Neg. Binomial	670.414613346	765.877158595	1107.48529383	1028.33654567	0.605348546909
505	POLR2F-5	POLR2F	1001.6272663	875.404359067	1016.5817511	Neg. Binomial	964.537792156	4009.65721636	1869.23495226	1028.33654567	0.516006717609
506	POLR2F-6	POLR2F	1617.18619011	1587.58317523	1547.03032309	Neg. Binomial	1583.93322948	826.968664889	4023.64470915	1028.33654567	0.393656334982
507	POLR2F-7	POLR2F	1430.36808878	1548.28018266	1518.7486402	Neg. Binomial	1499.13230388	2509.61063917	3684.60132567	1028.33654567	0.406864181868
508	POLR2F-8	POLR2F	1722.69137683	1908.66499976	1740.54829498	Neg. Binomial	1790.63489052	7018.69826418	4908.65430223	1028.33654567	0.364791403157
509	POLR2F-9	POLR2F	1294.95856569	1274.87739829	1335.02904662	Neg. Binomial	1301.6216702	625.235280325	2949.1552325	1028.33654567	0.441354071788
510	POU4F2-1	POU4F2	498.293604806	499.556069477	544.03268739	Neg. Binomial	513.960787224	452.425225961	770.837479895	1028.33654567	0.666756353485
511	POU4F2-10	POU4F2	903.514162727	818.060648598	859.139626668	Neg. Binomial	860.238145998	1217.65388519	1579.85632056	1028.33654567	0.544504037996
512	POU4F2-2	POU4F2	958.954786323	843.188791388	976.720166555	Neg. Binomial	926.287914755	3505.33360801	1760.6541586	1028.33654567	0.52610440854
513	POU4F2-3	POU4F2	971.050922381	1087.8123353	1016.80444152	Neg. Binomial	1025.2225664	2307.63700439	2047.34058319	1028.33654567	0.500758190804
514	POU4F2-4	POU4F2	718.712084074	677.600773517	629.100426474	Neg. Binomial	675.137761355	1341.40807743	1118.38856162	1028.33654567	0.603670123716
515	POU4F2-5	POU4F2	930.394465077	1037.98559062	999.657279449	Neg. Binomial	989.345778382	1982.47190973	1941.17917701	1028.33654567	0.509662266161
516	POU4F2-6	POU4F2	681.079660784	723.346879622	693.457956829	Neg. Binomial	699.294832412	314.787523	1174.83298643	1028.33654567	0.595229143622
517	POU4F2-7	POU4F2	634.711139231	574.081416042	575.654726526	Neg. Binomial	594.8157606	796.233169049	938.872179238	1028.33654567	0.633542854665
518	POU4F2-8	POU4F2	1040.60370471	1028.75046122	937.749343676	Neg. Binomial	1002.36783654	2111.19137324	1979.42275494	1028.33654567	0.506394015141
519	POU4F2-9	POU4F2	779.864771919	736.233106693	666.067035605	Neg. Binomial	727.388304739	2197.43605917	1241.90249574	1028.33654567	0.585704841752
520	PSMA3-1	PSMA3	1291.5985279	1239.01073294	1324.78528747	Neg. Binomial	1285.1315161	1247.12348826	2891.18453507	1028.33654567	0.444499996633
521	PSMA3-10	PSMA3	803.385036475	775.106558359	773.181125918	Neg. Binomial	783.890906917	190.628425286	1381.44329046	1028.33654567	0.567443421189
522	PSMA3-11	PSMA3	903.178158948	1025.314134	985.627783213	Neg. Binomial	971.37335872	2587.79370913	1888.93892226	1028.33654567	0.514242862633
523	PSMA3-2	PSMA3	513.413774878	517.382016926	512.856029087	Neg. Binomial	514.550606964	4.0602879153	772.017219661	1028.33654567	0.666501463775
524	PSMA3-3	PSMA3	896.458083361	978.064634738	963.358741568	Neg. Binomial	945.960486556	1261.28784334	1816.14374115	1028.33654567	0.520862124029
525	PSMA3-4	PSMA3	494.261559454	505.784412562	482.347442033	Neg. Binomial	494.131138016	91.5571028052	731.568563133	1028.33654567	0.675440639357
526	PSMA3-5	PSMA3	1655.49062096	1584.57638891	1632.32075259	Neg. Binomial	1624.12925415	871.688374526	4189.23874609	1028.33654567	0.387690784076
527	PSMA3-6	PSMA3	1161.2290615	1229.99037399	1335.69711787	Neg. Binomial	1242.30551779	5149.01516562	2743.10115325	1028.33654567	0.452883597208
528	PSMA3-7	PSMA3	1299.32661483	1111.65185538	1270.67151627	Neg. Binomial	1227.21666216	6814.46472863	2691.77682218	1028.33654567	0.455913228781
529	PSMA3-9	PSMA3	903.850166507	903.539288173	921.938324108	Neg. Binomial	909.775926263	73.9780682305	1714.66051341	1028.33654567	0.530586620004
530	PSMB2-1	PSMB2	1423.64801319	1321.05304529	1427.44556945	Neg. Binomial	1390.71554264	2428.83534101	3271.51004391	1028.33654567	0.425098967748
531	PSMB2-10	PSMB2	1265.39023311	1246.31292828	1197.85175009	Neg. Binomial	1236.51830383	808.208448865	2723.36375548	1028.33654567	0.454040816743
532	PSMB2-11	PSMB2	887.385981318	975.057848421	998.766517783	Neg. Binomial	953.736782507	2294.89790972	1838.28557554	1028.33654567	0.518818618388
533	PSMB2-12	PSMB2	894.442060684	979.997568798	936.85858201	Neg. Binomial	937.099403831	1219.98649235	1791.05650217	1028.33654567	0.523210408322
534	PSMB2-13	PSMB2	1416.92793761	1430.1564345	1393.59662615	Neg. Binomial	1413.56033275	228.440312333	3356.65262365	1028.33654567	0.421122019835
535	PSMB2-14	PSMB2	634.039131672	617.250276732	627.096212726	Neg. Binomial	626.128540377	47.4458032539	1007.3626322	1028.33654567	0.621552279551
536	PSMB2-15	PSMB2	860.841682747	740.528515717	753.361678854	Neg. Binomial	784.910625773	2910.21105264	1384.01866394	1028.33654567	0.56712430708
