gene,sgRNA,t_value,dof,p_value_neg,p_value_pos,p_value_twosided,log2FC,fdr_neg,fdr_pos,fdr_twosided
MRGPRD,TRCN0000077974,-2.3831801814303755,2.0178399344640634,0.06945480979130887,0.9305451902086911,0.1389096195826176,-0.3361925802723693,0.1308849602840203,0.9999999989387793,0.15174191700364462
OC90,TRCN0000054166,2.4607996293162366,2.1482563919294333,0.9378221128971022,0.062177887102897844,0.12435577420579569,0.7957154835837112,0.9999999706474977,0.16159417911906965,0.1371102125858773
NLRP5,TRCN0000152434,3.1773180815120505,3.964287679847913,0.9829767864402653,0.017023213559734685,0.03404642711946937,0.41682723363765284,0.9999999706474977,0.05064138373430507,0.0429438934066907
CABP5,TRCN0000056337,18.956591615120864,2.2052212892606073,0.9991288896323772,8.711103676227738e-4,0.0017422207352455477,1.0554960091749557,0.9999999706474977,0.005183943491992894,0.003961876960438193
LHX5,TRCN0000005061,-2.370087583678171,2.000251847224341,0.0706203790678895,0.9293796209321105,0.14124075813577885,-7.4384275881586355,0.13255333055203067,0.9999999989387793,0.15393289999590645
LYZL6,TRCN0000151651,-2.3941927433789076,3.3899705834361464,0.04322159164082284,0.9567784083591772,0.08644318328164569,-0.2970726568020474,0.08413091706217779,0.9999999989387793,0.09735148974337716
LUZP4,TRCN0000115745,30.927052783483582,2.0890628641390476,0.9995920263405089,4.079736594910788e-4,8.159473189821576e-4,1.0531631763770193,0.9999999706474977,0.0029238112263527314,0.002339048981082185
NPSR1,TRCN0000063359,9.731066628568314,2.2383622114468014,0.9964528374137064,0.0035471625862936174,0.007094325172587235,1.182914606186312,0.9999999706474977,0.01568044769455029,0.011941693262041858
VN1R2,TRCN0000014256,2.643238252385395,2.0777963606360452,0.9431464138316157,0.05685358616838432,0.11370717233676864,0.6101958568241539,0.9999999706474977,0.1502332193164569,0.12625232984810228
LUZP4,TRCN0000115743,0.7545158522248705,2.026528724062821,0.7358073588783081,0.26419264112169194,0.5283852822433839,0.07729276601337176,0.9999999706474977,0.615581868229361,0.5456904770766825
PSMD6,TRCN0000121679,12.02948557540583,2.1930120195314253,0.9975911443543302,0.0024088556456698385,0.004817711291339677,1.4086479851389173,0.9999999706474977,0.011868632504185767,0.008901474378139325
OR52E8,TRCN0000060814,-60.35887913159017,3.6707723850013116,6.144456453296484e-7,0.9999993855543546,1.2288912907276739e-6,-1.0545963458810448,8.80705424972496e-6,0.9999999989387793,9.851958991765928e-6
TAAR1,TRCN0000014003,27.873489391249517,3.9066214808725506,0.9999939169426744,6.0830573256343e-6,1.21661146512686e-5,0.28808146603751617,0.9999999706474977,7.992461430625066e-5,6.850681226250057e-5
KRT77,TRCN0000116786,43.84488922047909,3.8394496349257627,0.9999987497795366,1.2502204633779712e-6,2.5004409267559424e-6,0.43727837260012237,0.9999999706474977,1.9075944489605818e-5,1.7392772916993543e-5
TRIM42,TRCN0000073250,0.9586253138307559,2.015152993079387,0.7808725347103802,0.2191274652896198,0.4382549305792396,0.14351685774605194,0.9999999706474977,0.5234711670807584,0.45760393413682193
KRT25,TRCN0000116495,40.083048560883704,3.827215385861704,0.9999981790613409,1.8209386590806176e-6,3.641877318161235e-6,0.46114485760152846,0.9999999706474977,2.556830121380749e-5,2.3817047706012456e-5
CABP5,TRCN0000056333,2.420934070632756,2.3719032142290315,0.9416318513406349,0.05836814865936513,0.11673629731873025,0.9167187689170788,0.9999999706474977,0.1533785239771095,0.12931210452402672
LYZL6,TRCN0000155532,0.9975893447323572,3.9645190337341862,0.8122966375815682,0.18770336241843177,0.37540672483686355,0.17216284909004642,0.9999999706474977,0.46001912136745193,0.39635576082106355
NPHS2,TRCN0000118887,-3.0241398811485847,2.010826242278254,0.04676941640826703,0.953230583591733,0.09353883281653408,-0.4488263591314734,0.08992656081752157,0.9999999989387793,0.10459543244023786
VN1R2,TRCN0000014253,-9.179371823520697,2.0533254568128734,0.005360890603711504,0.9946391093962885,0.010721781207422953,-1.6392023241037688,0.013559899762329098,0.9999999989387793,0.016519226420557188
KRT74,TRCN0000116927,173.77262554498688,3.1835534352445647,0.9999999033455003,9.665449973716989e-8,1.9330899947433977e-7,1.453134315658473,0.9999999706474977,5.301685274757458e-6,3.6574062700545083e-6
PSMD1,TRCN0000058104,15.83259864531815,2.144318047509507,0.9985340677316671,0.0014659322683329146,0.002931864536665829,0.7279112285328075,0.9999999706474977,0.00796995359679849,0.005901157131246541
RPS19,TRCN0000074914,1.0191701853210406,2.0120120532035264,0.7926027919210835,0.20739720807891648,0.41479441615783297,0.19835453081831922,0.9999999706474977,0.5056643269140593,0.436966055328853
FCRL4,TRCN0000063029,-18.47703402664972,2.323540077697544,7.112268398947764e-4,0.9992887731601052,0.0014224536797895482,-0.8842981549902191,0.0027574614366412233,0.9999999989387793,0.003432758115002328
TAAR1,TRCN0000014006,9.052034496274677,2.4661680684212564,0.9970250956239625,0.002974904376037535,0.00594980875207507,1.050200702407813,0.9999999706474977,0.013530093941016865,0.010346542425483485
PIWIL3,TRCN0000150729,0.9973254806803675,2.072538850766962,0.7897403248822117,0.21025967511778831,0.42051935023557663,0.19431721225500276,0.9999999706474977,0.5100144940036608,0.4420125614698394
LYZL6,TRCN0000155615,2.2099739548603288,2.0636854258753368,0.923114946331142,0.076885053668858,0.153770107337716,0.5365003622437126,0.9999999706474977,0.1955195182009131,0.16605767299255633
KRT9,TRCN0000117136,96.10551124173118,3.433107793143659,0.9999997404789653,2.5952103466231335e-7,5.190420693246267e-7,1.0842369929776332,0.9999999706474977,6.137672469763711e-6,5.579702245239737e-6
MRGPRD,TRCN0000077976,5.952732410698088,3.5576067164651053,0.9971245920087111,0.0028754079912889363,0.005750815982577873,1.0257820516536729,0.9999999706474977,0.013204543493977348,0.010037402065532596
CRYGB,TRCN0000148626,6.453439915230371,2.0346612557567245,0.9888991395583526,0.011100860441647376,0.02220172088329475,0.6439340467425225,0.9999999706474977,0.03500471325932806,0.029749048095746224
FAM71B,TRCN0000144181,-3.0466366105443257,2.0135793287623693,0.0460939520652003,0.9539060479347997,0.09218790413040057,-0.4441263393495518,0.08898954827281527,0.9999999989387793,0.10332909633573334
PLA2G2E,TRCN0000051556,-2.0415121621525656,3.3052999348081338,0.06269124045111256,0.9373087595488875,0.12538248090222526,-0.3642048261632471,0.11956837392490419,0.9999999989387793,0.13792072899244778
SAGE1,TRCN0000115753,30.96774508981508,2.0726700184569706,0.9995743423571818,4.256576428182113e-4,8.513152856364226e-4,1.1553921581452915,0.9999999706474977,0.002977564894774646,0.00235435363772879
IL22,TRCN0000058953,56.208950627303246,2.9273335226163906,0.999992215078126,7.784921874032236e-6,1.556984374806447e-5,1.3756767266320225,0.9999999706474977,9.952075801127697e-5,8.368791014584653e-5
CYP7A1,TRCN0000064261,7.951106457028613,2.2016514932354183,0.9941920021473364,0.005807997852663616,0.011615995705327231,1.035260159140849,0.9999999706474977,0.02166343525802338,0.017468293827104565
OR12D2,TRCN0000009300,5.28679037788862,2.033623574700273,0.9836131029575124,0.016386897042487636,0.03277379408497527,0.833479899343736,0.9999999706474977,0.049056976589219314,0.04178437898165311
LHX5,TRCN0000005062,0.48081647854498105,3.988170596096125,0.6720830078795519,0.3279169921204481,0.6558339842408962,0.09572120096395231,0.9999999706474977,0.7492982476955167,0.6714490791037747
IL1F10,TRCN0000058442,5.534461966777891,2.0043282757337333,0.9845089712813611,0.015491028718638944,0.030982057437277888,0.9132526207382075,0.9999999706474977,0.0466704241013772,0.039819031710319086
NPHS2,TRCN0000118891,106.00399659448787,3.3794019465177523,0.9999997741528869,2.2584711312223504e-7,4.516942262444701e-7,1.1620629025625586,0.9999999706474977,5.967608324287788e-6,5.115092849389533e-6
HTR3D,TRCN0000060917,4.069952279820483,2.0036649642174607,0.9723847680179757,0.027615231982024313,0.055230463964048626,0.7520594020414961,0.9999999706474977,0.07775002813986606,0.06613673279745569
MAGEB3,TRCN0000115830,3.277758178798482,2.072152072305551,0.9609918658220005,0.03900813417799953,0.07801626835599906,0.8921989340181113,0.9999999706474977,0.10543341409253587,0.08913452882219217
POU4F2,TRCN0000019572,-3.8156706669980167,2.007374103196867,0.030985421462060077,0.9690145785379399,0.06197084292412014,-2.4044902036722036,0.06262275685093353,0.9999999989387793,0.07273500918885564
TGM6,TRCN0000056295,-6.2029522649795235,2.1074401442614654,0.011000121021024227,0.9889998789789758,0.022000242042048423,-1.3439688802918432,0.02563082385686926,0.9999999989387793,0.029604833512225634
TAS2R9,TRCN0000014165,0.5259282623458357,2.0075502048952476,0.6743690445229638,0.32563095547703624,0.6512619109540725,0.26966256760520935,0.9999999706474977,0.7476866113623211,0.6682144986578661
RPL30,TRCN0000117571,13.362454914107335,2.354380257641091,0.9985813435650993,0.0014186564349006892,0.0028373128698013783,0.641356359811569,0.9999999706474977,0.00780261039195379,0.005761479644474136
ABCG8,TRCN0000059650,7.349287348355731,2.028616070467089,0.9913375643596597,0.008662435640340305,0.01732487128068061,0.659375450212071,0.9999999706474977,0.02920873703285523,0.02424456838982819
COPZ1,TRCN0000065000,25.39125682193267,3.3943465657189935,0.9999728596324444,2.7140367555578138e-5,5.4280735111156275e-5,1.0484656996481956,0.9999999706474977,3.131071671655722e-4,2.3995128698670016e-4
SAGE1,TRCN0000115755,2.474926817159206,3.7243291133981056,0.9633826891880196,0.036617310811980386,0.07323462162396077,0.4043434240131809,0.9999999706474977,0.09954016100038346,0.08448774641008157
NUP133,TRCN0000121583,222.40368183571275,2.998559679114143,0.9999998991222675,1.0087773250067045e-7,2.017554650013409e-7,1.748085907133393,0.9999999706474977,5.301685274757458e-6,3.6703974979090097e-6
OR52E8,TRCN0000060815,3.6298282760115557,2.473022973191004,0.9754024391362359,0.02459756086376408,0.04919512172752816,0.5807961473136034,0.9999999706474977,0.07094296517414884,0.05966485276184825
SPATA16,TRCN0000137126,6.640805159332041,2.376106937980428,0.9930758403344943,0.006924159665505747,0.013848319331011494,1.1949023860200185,0.9999999706474977,0.024991114089096027,0.020154630903287497
TPH2,TRCN0000056674,7.174669107294712,2.040688607940622,0.9910623876013421,0.008937612398657868,0.017875224797315736,0.5098671658909169,0.9999999706474977,0.02935757405948036,0.024722167629036094
NLRP5,TRCN0000155835,-82.72395537584829,3.7212377742448717,1.6301311591566392e-7,0.9999998369868841,3.260262317894558e-7,-0.9744302460689713,3.947339616385379e-6,0.9999999989387793,5.093341440838785e-6
NLRP5,TRCN0000151998,2.4789613100402095,3.4046935953495403,0.960351381726538,0.039648618273462,0.079297236546924,0.5986323725624807,0.9999999706474977,0.10655566160992913,0.09037974189565072
KRT74,TRCN0000116928,0.7351151806001017,2.0049424993064617,0.7306901975034379,0.2693098024965621,0.5386196049931242,0.28157762818502263,0.9999999706474977,0.6244291008866366,0.5550480896770104
RNASE9,TRCN0000049813,7.597163169613325,2.5310182647330968,0.9958279407744797,0.00417205922552033,0.00834411845104066,1.1406475268979683,0.9999999706474977,0.017778234357397445,0.013656636772810492
OR9Q2,TRCN0000063064,70.13306105324659,3.692577559898367,0.9999996696911605,3.303088395023579e-7,6.606176790047158e-7,0.6963801234286446,0.9999999706474977,7.101640049300695e-6,6.674123267070657e-6
RNASE9,TRCN0000049817,9.324077925690858,2.0145774401055396,0.9944761330714934,0.005523866928506593,0.011047733857013187,0.9529354575330551,0.9999999706474977,0.021242187456777386,0.016802501975457355
NPHS2,TRCN0000118890,-1.461863666974359,2.106867741224206,0.1376335315725728,0.8623664684274273,0.2752670631451455,-0.05508734504964785,0.25731486337481,0.9999999989387793,0.2945731241349634
NUP54,TRCN0000059904,-17.079331602653234,2.067232698797964,0.0014728773289075503,0.9985271226710924,0.002945754657815103,-1.0643935988584463,0.004675644138075646,0.9999999989387793,0.005903991326892134
RPS19,TRCN0000074915,-3.9611673559317473,2.0019928600252404,0.029063202936190434,0.9709367970638095,0.05812640587238094,-2.0009789907227002,0.059253857710422735,0.9999999989387793,0.0685630672759007
RPL35A,TRCN0000117657,6.516015408932423,2.2180098725990187,0.9912929557682186,0.008707044231781369,0.017414088463562738,0.8833308582851611,0.9999999706474977,0.02920873703285523,0.02429753346095922
RPS7,TRCN0000074766,9.816527294503013,3.4567368638847222,0.9993960219199054,6.039780800946026e-4,0.0012079561601892053,1.080912259236082,0.9999999706474977,0.003967800442843709,0.0030071750724710218
PSMC4,TRCN0000052039,-3.5002583304755026,2.8168774447079103,0.021780480649854193,0.9782195193501458,0.04356096129970832,-0.5044829656168428,0.04661614184335309,0.9999999989387793,0.053657121600942805
IL22,TRCN0000058957,-2.382190855858522,2.9548992759934376,0.049372951952600365,0.9506270480473996,0.09874590390520077,-0.4138712083571843,0.09454820353676102,0.9999999989387793,0.11015757676216972
RPS13,TRCN0000007172,3.4564579258579036,2.1311725087156397,0.9659978252122053,0.03400217478779466,0.06800434957558932,0.7331055280779619,0.9999999706474977,0.09350598066643531,0.0790320819391984
OR12D2,TRCN0000009302,43.2305312544127,2.140430167018877,0.9998268316172281,1.731683827719266e-4,3.463367655438532e-4,1.6368701797255882,0.9999999706474977,0.001606051863747476,0.0012317089481371619
PIWIL3,TRCN0000151560,13.90049556954197,3.8456307597265704,0.9999009271796729,9.907282032706188e-5,1.9814564065412377e-4,1.3675592622557673,0.9999999706474977,9.970520003127717e-4,7.55829742172585e-4
TAAR8,TRCN0000011511,9.221299125104316,2.0295087754423653,0.9944852250713154,0.005514774928684574,0.011029549857369148,0.6312588362523357,0.9999999706474977,0.021242187456777386,0.016802501975457355
COPS8,TRCN0000007620,8.49929243591674,2.2072068928515387,0.9950074864123699,0.0049925135876300875,0.009985027175260175,0.8775480452795268,0.9999999706474977,0.020357404542664062,0.015743059512993544
PIWIL3,TRCN0000153144,6.100541732629508,2.5633820196776864,0.9931319037866867,0.006868096213313302,0.013736192426626603,0.9613835670098023,0.9999999706474977,0.024989303914593784,0.02005314511664933
RPTN,TRCN0000053866,22.867198487100588,2.046725240122774,0.9991505488595308,8.494511404691929e-4,0.0016989022809383858,0.9751850701769502,0.9999999706474977,0.00515115883899908,0.0038820327482311907
TGM6,TRCN0000056296,-9.51944452066942,2.9093613185915914,0.001393085273687508,0.9986069147263125,0.0027861705473750664,-1.8964791190473793,0.004513214619549255,0.9999999989387793,0.005705015882720374
PIWIL3,TRCN0000153271,55.05271302441476,2.2317548960293165,0.9999236018549961,7.639814500393083e-5,1.5279629000786166e-4,1.6809480433892716,0.9999999706474977,8.030293908190952e-4,6.057296798875808e-4
FCRL4,TRCN0000063032,6.0885519208225185,2.017602744375064,0.9873038634889331,0.012696136511066936,0.02539227302213387,0.48949545817664575,0.9999999706474977,0.03925014751460562,0.03336262538741478
FAM71B,TRCN0000144219,-14.696898322536626,3.0342614254638836,3.2135408925446833e-4,0.9996786459107455,6.427081785089772e-4,-1.6466681955803315,0.0016521791762756904,0.9999999989387793,0.001974032262563287
PIWIL3,TRCN0000152548,21.45292261243526,3.907986599446227,0.9999832230493144,1.6776950685581937e-5,3.3553901371163875e-05,0.2843825675509244,0.9999999706474977,2.034742993405194e-4,0.00016031308432889406
DEFB129,TRCN0000137516,8.953338440246833,2.585059000253434,0.9974187366677884,0.0025812633322116474,0.005162526664423295,1.396737275068892,0.9999999706474977,0.012209375561361091,0.009320134016306176
NPHS2,TRCN0000118889,-13.054100582877322,2.0215756585580116,0.0027904017705304646,0.9972095982294695,0.005580803541060941,-5.652557758791286,0.00785630974679113,0.9999999989387793,0.009776741018228983
PLA2G2E,TRCN0000051557,-0.07404879763052176,2.052080328127031,0.4737796068698886,0.5262203931301114,0.9475592137397773,-0.00891847145340563,0.8586120844806794,0.9999999989387793,0.9495667544468531
KRT25,TRCN0000116492,-136.09190666686382,3.0147382355014094,4.1232373032312497e-7,0.9999995876762697,8.246474607620513e-7,-2.0403232537394604,6.291262078801229e-6,0.9999999989387793,7.3330763398339446e-6
TRIM42,TRCN0000073248,54.78491884798036,2.283444080083404,0.9999347871591687,6.521284083127465e-5,1.304256816625493e-4,1.9339591898332698,0.9999999706474977,7.010380389362025e-4,5.366877038454654e-4
POLA1,TRCN0000052956,8.855359064735618,2.0952464930023442,0.9945935045182398,0.0054064954817601985,0.010812990963520397,0.36162398603172363,0.9999999706474977,0.021134482337789865,0.016605664693977753
PIWIL3,TRCN0000151260,2.105461714635116,2.114656523181106,0.918535694026475,0.08146430597352505,0.1629286119470501,0.44361135693139353,0.9999999706474977,0.20496072726317738,0.17514825784307886
KRT77,TRCN0000116785,11.13605611904453,3.9604426484081245,0.9998047790096584,1.9522099034163798e-4,3.9044198068327596e-4,0.12728536755519748,0.9999999706474977,0.0017431468020490135,0.001358629125126437
LUZP4,TRCN0000115744,57.81988881375982,3.850539225836356,0.9999995814100187,4.185899813435867e-7,8.371799626871734e-7,0.41571787499425294,0.9999999706474977,8.608393964152892e-6,7.3330763398339446e-6
DEFB129,TRCN0000135246,46.113745526956535,2.058309583790821,0.9998046791109755,1.953208890245195e-4,3.90641778049039e-4,1.576532443743143,0.9999999706474977,0.0017431468020490135,0.001358629125126437
MAGEB3,TRCN0000115831,0.9948019261372001,2.0433933385115903,0.7886269163086131,0.21137308369138685,0.4227461673827737,0.06564582431726151,0.9999999706474977,0.5100993295205407,0.44336793164534805
KRT25,TRCN0000116493,-56.0702173355902,3.9471290451740817,3.539733757720349e-7,0.9999996460266243,7.079467516657445e-7,-0.49928132982126705,5.9696924515893025e-6,0.9999999989387793,6.833853337508106e-6
RPS3A,TRCN0000074708,9.170278501695956,2.002725655792749,0.994183390533258,0.0058166094667420065,0.011633218933484013,1.399613639609404,0.9999999706474977,0.02166343525802338,0.017468293827104565
PLA2G2E,TRCN0000051554,-4.426150706755101,2.066656575485021,0.022335788497827302,0.9776642115021728,0.044671576995654494,-2.414008116620071,0.04758931513275817,0.9999999989387793,0.05488222316608981
RXFP2,TRCN0000009004,13.76667917165605,2.097784981877419,0.9978394418807274,0.0021605581192726264,0.004321116238545253,1.6567313737241767,0.9999999706474977,0.01105670326506195,0.008175551923327619
ADH7,TRCN0000026500,-5.975444800400926,2.2777342887237655,0.009796558781715484,0.9902034412182845,0.019593117563430962,-1.4469718837947418,0.02316886151875712,0.9999999989387793,0.026707621347270446
TAS2R13,TRCN0000014034,226.08241054535983,3.1394970046969237,0.9999999490524359,5.094756405643608e-8,1.0189512811287216e-7,1.5239149084976287,0.9999999706474977,5.301685274757458e-6,3.213093039825902e-6
OLIG2,TRCN0000018161,12.543717423705692,3.5034139045460493,0.999754590215927,2.4540978407294745e-4,4.908195681458949e-4,1.5357269357406427,0.9999999706474977,0.00207283621190186,0.0016465081966880021
TPH2,TRCN0000056677,8.361133587456811,2.1461144242061265,0.9943519482116724,0.005648051788327613,0.011296103576655225,1.1733219178742322,0.9999999706474977,0.021544584644185166,0.017125182665890772
DMRTB1,TRCN0000019519,0.8063557633626847,2.1339809203227205,0.7499795801434126,0.2500204198565874,0.5000408397131748,0.17969687216058716,0.9999999706474977,0.5883565104087853,0.5186827131235344
PSMB2,TRCN0000003903,9.30961484242321,2.0445842053174963,0.9947167928100524,0.00528320718994757,0.01056641437989514,0.8272765271383928,0.9999999706474977,0.020824641673710006,0.016333052293105884
DMRTC2,TRCN0000019584,13.188520295864231,2.141531369550476,0.997826060457398,0.0021739395426020325,0.004347879085204065,0.9322570422892511,0.9999999706474977,0.01105670326506195,0.008193413574906465
ABCG8,TRCN0000059652,8.760977597169967,3.8876889617600208,0.9994682870801495,5.317129198505466e-4,0.0010634258397010932,0.46412210441027835,0.9999999706474977,0.003592860158418693,0.0027336979466229187
DMRTC2,TRCN0000019585,3.604668935328993,3.976095226325547,0.9885521311929949,0.011447868807005102,0.022895737614010203,0.3683139722956801,0.9999999706474977,0.03585988043518817,0.03033524899559335
SPATA16,TRCN0000138134,41.11127145896564,3.7874247124436704,0.9999981621094265,1.8378905735083606e-6,3.675781147016721e-6,0.5353214729618365,0.9999999706474977,2.556830121380749e-5,2.3817047706012456e-5
IL1F10,TRCN0000058439,26.104760839927867,2.458272170036011,0.9997717358100886,2.2826418991139796e-4,4.565283798227959e-4,0.5519129050337837,0.9999999706474977,0.0019630720332380223,0.0015535102421308092
OLIG2,TRCN0000018159,-3.889551046340977,2.033086895135227,0.029311444588844777,0.9706885554111552,0.05862288917768943,-3.260544492767526,0.05950349051726858,0.9999999989387793,0.0689766830374306
RXFP2,TRCN0000009003,9.04568878740585,2.570462191012275,0.9974322600624602,0.0025677399375397814,0.005135479875079563,1.1877184811378907,0.9999999706474977,0.012209375561361091,0.009306827513075223
FAM71B,TRCN0000143767,2.24598800735535,2.0030986067944214,0.9232082088783756,0.07679179112162438,0.15358358224324875,0.5885030399632925,0.9999999706474977,0.1955195182009131,0.16605767299255633
KRT25,TRCN0000116494,163.03299084620815,3.235259545924994,0.9999999044191412,9.558085878325073e-8,1.9116171756650147e-7,1.3752330360800578,0.9999999706474977,5.301685274757458e-6,3.6574062700545083e-6
OR9Q2,TRCN0000063065,75.32788231394478,2.2606641411594475,0.9999657887836272,3.421121637281477e-5,6.842243274562954e-5,1.8178069952819467,0.9999999706474977,3.8528346057955674e-4,2.9691569439158506e-4
OTUD6A,TRCN0000136332,7.500181828095554,2.3950102891851843,0.9948868547608313,0.005113145239168726,0.010226290478337452,1.4491734637152813,0.9999999706474977,0.020495912695989892,0.016016673497528524
TRIM42,TRCN0000073252,8.260725696508167,3.07668886983397,0.9983099045863327,0.0016900954136672697,0.0033801908273345393,0.9173739459020283,0.9999999706474977,0.009055129316927075,0.006661792755538488
LHX5,TRCN0000005065,-0.08978035782403943,2.0060598876489895,0.46831067270993765,0.5316893272900624,0.9366213454198753,-0.014540248424045998,0.8519651853530789,0.9999999989387793,0.9405985061222952
RPL36,TRCN0000117672,2.7142932659602574,2.103519012367265,0.9463905504382029,0.05360944956179714,0.10721889912359428,0.5904920351225087,0.9999999706474977,0.1424565710265733,0.11932832773049434
FAM71B,TRCN0000139275,11.277204246638,2.8189941775374328,0.9990099044208659,9.900955791340982e-4,0.0019801911582681964,1.7341325909485912,0.9999999706474977,0.005781669246054672,0.004356420548190032
CYP7A1,TRCN0000064259,10.818678286688174,2.1470708699342365,0.9967243357329533,0.0032756642670467295,0.006551328534093459,1.4765507811927128,0.9999999706474977,0.014756087602981935,0.01126828507864075
PSMA3,TRCN0000003881,94.48637726077446,3.551402229568912,0.9999998191685626,1.8083143737968044e-7,3.616628747593609e-7,0.9125096268170481,0.9999999706474977,5.967608324287788e-6,5.115092849389533e-6
RPTN,TRCN0000053867,-3.4893837499751776,2.0076625189725967,0.03641161629818831,0.9635883837018117,0.07282323259637669,-1.5944014163686493,0.0729775191061147,0.9999999989387793,0.0842185550564454
CYP7A1,TRCN0000064258,16.919166338863437,3.9358722989064323,0.9999599471501718,4.005284982822044e-5,8.010569965644088e-5,0.20837578194593576,0.9999999706474977,4.405813481104248e-4,3.41351314752221e-4
OC90,TRCN0000054165,-8.103789674112948,2.254971036310089,0.005175464856044769,0.9948245351439552,0.010350929712089618,-0.9125866703507368,0.0132324047400496,0.9999999989387793,0.016158382025803265
OLIG2,TRCN0000018158,-11.370723432481011,2.742305668775603,0.0010929328726829658,0.998907067127317,0.0021858657453659447,-0.8215935784128376,0.003746067020137992,0.9999999989387793,0.0046572725115229365
POU4F2,TRCN0000019573,10.807527817609017,3.5310709113556875,0.9996064017805797,3.9359821942031026e-4,7.871964388406205e-4,1.2114503798741918,0.9999999706474977,0.0028641839659354885,0.002270389729095204
ABCG8,TRCN0000059651,0.8439480729191638,2.0288792920027827,0.7567713292323623,0.24322867076763766,0.4864573415352753,0.0966435044949403,0.9999999706474977,0.5781264385582543,0.5068156884277207
SAGE1,TRCN0000115756,85.47928680003814,3.59403415643454,0.9999997770688226,2.229311774071263e-7,4.458623548142526e-7,0.8488740987353136,0.9999999706474977,5.967608324287788e-6,5.115092849389533e-6
ABCG8,TRCN0000059649,11.22317930932846,2.265363774820782,0.9975261790919286,0.002473820908071356,0.004947641816142712,1.3780029283067918,0.9999999706474977,0.01193997234201787,0.00904847808238436
OTUD6A,TRCN0000134038,44.30937488027395,3.7714703983709987,0.9999985535029848,1.4464970151673029e-6,2.8929940303346058e-6,0.5637438931621492,0.9999999706474977,2.1381034005441696e-5,1.9548373947832406e-5
NUP205,TRCN0000060027,16.351889970808998,2.0301067249515716,0.9982566019803394,0.0017433980196606136,0.003486796039321227,1.097166678741548,0.9999999706474977,0.009162525147771891,0.006815101349582398
MRGPRD,TRCN0000077975,20.229014526741985,2.081309178053354,0.998993922515545,0.0010060774844550258,0.0020121549689100515,1.2449668448461502,0.9999999706474977,0.005803349392039356,0.004406246760622474
SPATA16,TRCN0000137396,7.005471263003471,2.014133215856845,0.9902962321198671,0.00970376788013294,0.01940753576026588,0.6909755279707444,0.9999999706474977,0.03122368848505361,0.026531111024872146
DMRTC2,TRCN0000019586,52.05118048601426,2.9666845813780798,0.9999913569819098,8.643018090226384e-6,1.728603618045277e-5,1.2402433762686265,0.9999999706474977,1.0758283043887053e-4,8.98493968500457e-5
DEFB129,TRCN0000135470,35.87516016950791,2.2100663679051498,0.9997887806999022,2.112193000978202e-4,4.224386001956404e-4,1.1826430937571635,0.9999999706474977,0.0018501246101160916,0.0014479236079169414
FCRL4,TRCN0000063028,12.580398970266897,2.0693453460303872,0.9972525572034714,0.0027474427965286097,0.005494885593057219,1.4731142219317688,0.9999999706474977,0.012740592576059142,0.00966201072682552
OLIG2,TRCN0000018160,-3.227611663830483,2.0004667268418515,0.04201968710133432,0.9579803128986657,0.0840393742026686,-3.86579419068903,0.08212938842533526,0.9999999989387793,0.09487022433857338
OTUD6A,TRCN0000138784,-2.3683354934702527,2.045654660740738,0.06930851111791926,0.9306914888820808,0.1386170222358385,-0.2575898874657927,0.1308849602840203,0.9999999989387793,0.15174191700364462
OR52E8,TRCN0000060813,42.12471153143025,2.2590947463576256,0.9998722015608972,1.2779843910282196e-4,2.555968782056439e-4,1.6097323992689354,0.9999999706474977,0.0012336461570537712,9.445103389942935e-4
HTR3D,TRCN0000060914,146.29752761383207,3.327390482792843,0.9999999063263505,9.367364950385593e-8,1.8734729900771185e-7,1.2394256026686659,0.9999999706474977,5.301685274757458e-6,3.6574062700545083e-6
RXFP2,TRCN0000009002,7.289670892149311,2.139431485983325,0.9924101730160474,0.007589826983952608,0.015179653967905216,0.3577201475993199,0.9999999706474977,0.02639697178977635,0.02156149047092843
RNASE9,TRCN0000049814,4.963676531545906,3.942953243745094,0.9960114383407783,0.003988561659221679,0.007977123318443358,0.6413939128918642,0.9999999706474977,0.01715081513465322,0.013101317116748987
NUP93,TRCN0000059960,5.445753799975988,2.540214126472545,0.990758845369929,0.009241154630071025,0.01848230926014205,0.9967677230122796,0.9999999706474977,0.030145283724300656,0.025487266122586557
ADH7,TRCN0000026419,57.604009624125226,3.7510165622557285,0.9999994274909041,5.725090959085577e-7,1.1450181918171154e-6,0.599629955553894,0.9999999706474977,1.0415261629413376e-5,9.501642188236764e-6
RNASE9,TRCN0000049816,-0.42481835069405244,3.8507735457873955,0.3468128056781802,0.6531871943218198,0.6936256113563606,-0.05473954364867595,0.638297498388246,0.9999999989387793,0.7055589552076528
TGM6,TRCN0000056294,8.15904808803549,2.002031468585845,0.9926761213888066,0.007323878611193435,0.01464775722238687,1.5985393147427889,0.9999999706474977,0.0258521983813022,0.020994065397044407
OR9Q2,TRCN0000063066,90.2690040765324,3.559278533154407,0.9999997931114595,2.068885405215326e-7,4.137770810430652e-7,0.9006959734402749,0.9999999706474977,5.967608324287788e-6,5.115092849389533e-6
TPH2,TRCN0000056675,7.449375568801502,2.062779705623951,0.9919513197066229,0.00804868029337713,0.01609736058675426,1.8482719353045045,0.9999999706474977,0.027388674667391245,0.022639015892851867
